Orthogroup	Triticum_urartu	Triticum_turgidum
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125521338	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125537869	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125539161	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125539253	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125534123	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125548774	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125552334	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125556106	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125510060	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125510330	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125510331	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125510335	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125510363	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125506402	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125516045	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125515869	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125516061	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Triticum_urartu|LOC125506660	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Triticum_urartu|LOC125512401	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Triticum_urartu|LOC125521176	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Triticum_urartu|LOC125521182	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Triticum_urartu|LOC125521199	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Triticum_urartu|LOC125521345	Triticum_turgidum|TRITD_5Bv1G182360
