Orthogroup	Triticum_urartu	Aegilops_speltoides
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR002823.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR002851.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR008599.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR009164.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR008585.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR014023.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR023498.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR026615.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR026353.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR028505.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR026389.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125552334	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125556106	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125510060	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125510330	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125510331	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125510335	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125510363	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125506402	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125516045	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125515869	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125516061	Aegilops_speltoides|GWHGBFXR037041.1
OG0000004	Triticum_urartu|LOC125506660	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125512401	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125521176	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125521182	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125521199	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125521345	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125521338	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125537869	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125539161	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125539253	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125534123	Aegilops_speltoides|GWHGBFXR037036.1
OG0000004	Triticum_urartu|LOC125548774	Aegilops_speltoides|GWHGBFXR037036.1
