Orthogroup	Triticum_urartu	Aegilops_tauschii
OG0000000	Triticum_urartu|LOC125545370	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125552425	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125552709	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125552708	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125515888	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125513706	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125515824	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125514131	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125523414	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125520851	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125520767	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125520808	Aegilops_tauschii|LOC109754409
OG0000000	Triticum_urartu|LOC125519860	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125524799	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125526880	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125538216	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125539100	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125544536	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125545370	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125552425	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125552709	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125552708	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125515888	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125513706	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125515824	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125514131	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125523414	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125520851	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125520767	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125520808	Aegilops_tauschii|LOC109754407
OG0000000	Triticum_urartu|LOC125519860	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125524799	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125526880	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125538216	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125539100	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125544536	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125545370	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125552425	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125552709	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125552708	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125515888	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125513706	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125515824	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125514131	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125523414	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125520851	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125520767	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125520808	Aegilops_tauschii|LOC109754411
OG0000000	Triticum_urartu|LOC125519860	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125524799	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125526880	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125538216	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125539100	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125544536	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125545370	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125552425	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125552709	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125552708	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125515888	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125513706	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125515824	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125514131	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125523414	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125520851	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125520767	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125520808	Aegilops_tauschii|LOC109769678
OG0000000	Triticum_urartu|LOC125520496	Aegilops_tauschii|LOC109780960
OG0000000	Triticum_urartu|LOC125529203	Aegilops_tauschii|LOC109762568
OG0000000	Triticum_urartu|LOC125525051	Aegilops_tauschii|LOC109760140
OG0000000	Triticum_urartu|LOC125523488	Aegilops_tauschii|LOC109760140
OG0000000	Triticum_urartu|LOC125521004	Aegilops_tauschii|LOC109760140
OG0000000	Triticum_urartu|LOC125528042	Aegilops_tauschii|LOC109760140
OG0000000	Triticum_urartu|LOC125525051	Aegilops_tauschii|LOC109744300
OG0000000	Triticum_urartu|LOC125523488	Aegilops_tauschii|LOC109744300
OG0000000	Triticum_urartu|LOC125521004	Aegilops_tauschii|LOC109744300
OG0000000	Triticum_urartu|LOC125528042	Aegilops_tauschii|LOC109744300
OG0000000	Triticum_urartu|LOC125525051	Aegilops_tauschii|LOC109743405
OG0000000	Triticum_urartu|LOC125523488	Aegilops_tauschii|LOC109743405
OG0000000	Triticum_urartu|LOC125521004	Aegilops_tauschii|LOC109743405
OG0000000	Triticum_urartu|LOC125528042	Aegilops_tauschii|LOC109743405
OG0000000	Triticum_urartu|LOC125525051	Aegilops_tauschii|LOC109772511
OG0000000	Triticum_urartu|LOC125523488	Aegilops_tauschii|LOC109772511
OG0000000	Triticum_urartu|LOC125521004	Aegilops_tauschii|LOC109772511
OG0000000	Triticum_urartu|LOC125528042	Aegilops_tauschii|LOC109772511
OG0000000	Triticum_urartu|LOC125525051	Aegilops_tauschii|LOC109755249
OG0000000	Triticum_urartu|LOC125523488	Aegilops_tauschii|LOC109755249
OG0000000	Triticum_urartu|LOC125521004	Aegilops_tauschii|LOC109755249
OG0000000	Triticum_urartu|LOC125528042	Aegilops_tauschii|LOC109755249
OG0000000	Triticum_urartu|LOC125525051	Aegilops_tauschii|LOC109773502
OG0000000	Triticum_urartu|LOC125523488	Aegilops_tauschii|LOC109773502
OG0000000	Triticum_urartu|LOC125521004	Aegilops_tauschii|LOC109773502
OG0000000	Triticum_urartu|LOC125528042	Aegilops_tauschii|LOC109773502
OG0000001	Triticum_urartu|LOC125523814, Triticum_urartu|LOC125523578	Aegilops_tauschii|LOC109741111, Aegilops_tauschii|LOC109747054, Aegilops_tauschii|LOC109755394
OG0000001	Triticum_urartu|LOC125552684	Aegilops_tauschii|LOC120964836, Aegilops_tauschii|LOC109751594, Aegilops_tauschii|LOC109762355
OG0000001	Triticum_urartu|LOC125510818	Aegilops_tauschii|LOC109770002, Aegilops_tauschii|LOC120976910
OG0000001	Triticum_urartu|LOC125521676	Aegilops_tauschii|LOC109737253
OG0000001	Triticum_urartu|LOC125534233	Aegilops_tauschii|LOC120975026
OG0000001	Triticum_urartu|LOC125510642, Triticum_urartu|LOC125548230	Aegilops_tauschii|LOC120967425
OG0000001	Triticum_urartu|LOC125524373	Aegilops_tauschii|LOC109748953, Aegilops_tauschii|LOC109731426
OG0000001	Triticum_urartu|LOC125535640	Aegilops_tauschii|LOC109768121, Aegilops_tauschii|LOC109782051, Aegilops_tauschii|LOC120976086, Aegilops_tauschii|LOC120969077, Aegilops_tauschii|LOC120975983
OG0000001	Triticum_urartu|LOC125532308	Aegilops_tauschii|LOC109732976, Aegilops_tauschii|LOC109755288
OG0000001	Triticum_urartu|LOC125539774	Aegilops_tauschii|LOC109764570, Aegilops_tauschii|LOC109740171, Aegilops_tauschii|LOC109775134, Aegilops_tauschii|LOC109784274
OG0000001	Triticum_urartu|LOC125521050	Aegilops_tauschii|LOC109749440
OG0000001	Triticum_urartu|LOC125543682, Triticum_urartu|LOC125546789	Aegilops_tauschii|LOC109784022
OG0000001	Triticum_urartu|LOC125524744, Triticum_urartu|LOC125510421	Aegilops_tauschii|LOC109778595
OG0000001	Triticum_urartu|LOC125554783	Aegilops_tauschii|LOC109766990
OG0000001	Triticum_urartu|LOC125513442, Triticum_urartu|LOC125515756	Aegilops_tauschii|LOC109771528
OG0000001	Triticum_urartu|LOC125548498	Aegilops_tauschii|LOC109766629
OG0000001	Triticum_urartu|LOC125554538	Aegilops_tauschii|LOC120961920
OG0000002	Triticum_urartu|LOC125533141, Triticum_urartu|LOC125518500, Triticum_urartu|LOC125534604, Triticum_urartu|LOC125522634, Triticum_urartu|LOC125516994, Triticum_urartu|LOC125516899, Triticum_urartu|LOC125538510, Triticum_urartu|LOC125519066, Triticum_urartu|LOC125546516, Triticum_urartu|LOC125519280, Triticum_urartu|LOC125547267, Triticum_urartu|LOC125535756, Triticum_urartu|LOC125535754, Triticum_urartu|LOC125529421, Triticum_urartu|LOC125516627, Triticum_urartu|LOC125516624, Triticum_urartu|LOC125533142	Aegilops_tauschii|LOC120963574
OG0000002	Triticum_urartu|LOC125546870, Triticum_urartu|LOC125516625, Triticum_urartu|LOC125516628, Triticum_urartu|LOC125546645, Triticum_urartu|LOC125548188, Triticum_urartu|LOC125536768, Triticum_urartu|LOC125529423, Triticum_urartu|LOC125536774, Triticum_urartu|LOC125529635, Triticum_urartu|LOC125533226, Triticum_urartu|LOC125554552	Aegilops_tauschii|LOC109741701
OG0000002	Triticum_urartu|LOC125524688	Aegilops_tauschii|LOC109776548, Aegilops_tauschii|LOC109758927, Aegilops_tauschii|LOC109733784, Aegilops_tauschii|LOC120961928, Aegilops_tauschii|LOC109786956, Aegilops_tauschii|LOC120967081, Aegilops_tauschii|LOC120963572, Aegilops_tauschii|LOC109732904, Aegilops_tauschii|LOC120976102
OG0000002	Triticum_urartu|LOC125531589, Triticum_urartu|LOC125519566	Aegilops_tauschii|LOC109770419, Aegilops_tauschii|LOC109763731, Aegilops_tauschii|LOC120975949
OG0000003	Triticum_urartu|LOC125543766	Aegilops_tauschii|LOC109774402, Aegilops_tauschii|LOC120964576, Aegilops_tauschii|LOC109743385
OG0000003	Triticum_urartu|LOC125530835, Triticum_urartu|LOC125536874, Triticum_urartu|LOC125552129	Aegilops_tauschii|LOC109786218
OG0000003	Triticum_urartu|LOC125524272, Triticum_urartu|LOC125524277, Triticum_urartu|LOC125552478, Triticum_urartu|LOC125507268, Triticum_urartu|LOC125556244	Aegilops_tauschii|LOC109765416
OG0000003	Triticum_urartu|LOC125527516	Aegilops_tauschii|LOC120973778
OG0000003	Triticum_urartu|LOC125545433, Triticum_urartu|LOC125518281	Aegilops_tauschii|LOC120975710
OG0000003	Triticum_urartu|LOC125520607, Triticum_urartu|LOC125520782	Aegilops_tauschii|LOC120970746
OG0000003	Triticum_urartu|LOC125507817	Aegilops_tauschii|LOC109733059
OG0000003	Triticum_urartu|LOC125553288, Triticum_urartu|LOC125549342, Triticum_urartu|LOC125532729	Aegilops_tauschii|LOC109774128, Aegilops_tauschii|LOC109787116
OG0000004	Triticum_urartu|LOC125506660	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125512401	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125521176	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125521182	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125521199	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125521345	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125521338	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125537869	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125539161	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125539253	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125534123	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125548774	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125552334	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125556106	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125510060	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125510330	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125510331	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125510335	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125510363	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125506402	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125516045	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125515869	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125516061	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_urartu|LOC125506660	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125512401	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125521176	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125521182	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125521199	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125521345	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125521338	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125537869	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125539161	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125539253	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125534123	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125548774	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125552334	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125556106	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125510060	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125510330	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125510331	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125510335	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125510363	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125506402	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125516045	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125515869	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125516061	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_urartu|LOC125506660	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125512401	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125521176	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125521182	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125521199	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125521345	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125521338	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125537869	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125539161	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125539253	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125534123	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125548774	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125552334	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125556106	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125510060	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125510330	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125510331	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125510335	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125510363	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125506402	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125516045	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125515869	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125516061	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_urartu|LOC125506660	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125512401	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125521176	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125521182	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125521199	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125521345	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125521338	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125537869	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125539161	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125539253	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125534123	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125548774	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125552334	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125556106	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125510060	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125510330	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125510331	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125510335	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125510363	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125506402	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125516045	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125515869	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125516061	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_urartu|LOC125506660	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125512401	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125521176	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125521182	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125521199	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125521345	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125521338	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125537869	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125539161	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125539253	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125534123	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125548774	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125552334	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125556106	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125510060	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125510330	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125510331	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125510335	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125510363	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125506402	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125516045	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125515869	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125516061	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_urartu|LOC125506660	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125512401	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125521176	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125521182	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125521199	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125521345	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125521338	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125537869	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125539161	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125539253	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125534123	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125548774	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125552334	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125556106	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125510060	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125510330	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125510331	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125510335	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125510363	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_urartu|LOC125506402	Aegilops_tauschii|LOC109769628
