Orthogroup	Triticum_urartu	Triticum_aestivum
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Triticum_urartu|LOC125519860	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125524799	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125526880	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125538216	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125539100	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125544536	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125545370	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125552425	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125552709	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125552708	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125515888	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125513706	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125515824	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125514131	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125523414	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125520851	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125520767	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125520808	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Triticum_urartu|LOC125520496	Triticum_aestivum|TraesCS7A03G0284700
OG0000000	Triticum_urartu|LOC125520496	Triticum_aestivum|TraesCS7B03G0045300
OG0000000	Triticum_urartu|LOC125520496	Triticum_aestivum|TraesCS7B03G0046700
OG0000000	Triticum_urartu|LOC125520496	Triticum_aestivum|TraesCS7D03G0264900
OG0000000	Triticum_urartu|LOC125529203	Triticum_aestivum|TraesCS6A03G0085000
OG0000000	Triticum_urartu|LOC125529203	Triticum_aestivum|TraesCS6A03G0085100
OG0000000	Triticum_urartu|LOC125529203	Triticum_aestivum|TraesCS6B03G0124100
OG0000000	Triticum_urartu|LOC125529203	Triticum_aestivum|TraesCS6B03G0124200
OG0000000	Triticum_urartu|LOC125529203	Triticum_aestivum|TraesCS6D03G0089600
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Triticum_urartu|LOC125525051	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Triticum_urartu|LOC125523488	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Triticum_urartu|LOC125521004	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Triticum_urartu|LOC125528042	Triticum_aestivum|TraesCSU03G0090200
OG0000001	Triticum_urartu|LOC125534233	Triticum_aestivum|TraesCS5B03G1166300
OG0000002	Triticum_urartu|LOC125522634, Triticum_urartu|LOC125516994	Triticum_aestivum|TraesCS2A03G0460400
OG0000002	Triticum_urartu|LOC125516899, Triticum_urartu|LOC125538510, Triticum_urartu|LOC125519066, Triticum_urartu|LOC125546516, Triticum_urartu|LOC125519280, Triticum_urartu|LOC125547267, Triticum_urartu|LOC125535756, Triticum_urartu|LOC125535754, Triticum_urartu|LOC125529421	Triticum_aestivum|TraesCS1D03G0844500
OG0000002	Triticum_urartu|LOC125546567, Triticum_urartu|LOC125554774, Triticum_urartu|LOC125547220, Triticum_urartu|LOC125547909, Triticum_urartu|LOC125516726, Triticum_urartu|LOC125546544, Triticum_urartu|LOC125519442, Triticum_urartu|LOC125517046	Triticum_aestivum|TraesCS1B03G0539500
OG0000003	Triticum_urartu|LOC125553288, Triticum_urartu|LOC125549342, Triticum_urartu|LOC125532729	Triticum_aestivum|TraesCS1A03G1077000
OG0000004	Triticum_urartu|LOC125506660	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125512401	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125521176	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125521182	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125521199	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125521345	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125521338	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125537869	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125539161	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125539253	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125534123	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125548774	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Triticum_urartu|LOC125552334	Triticum_aestivum|TraesCS1A03G0194200
