Orthogroup	Triticum_urartu	Hordeum_vulgare
OG0000000	Triticum_urartu|LOC125523414	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_urartu|LOC125520851	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_urartu|LOC125520767	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_urartu|LOC125520808	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_urartu|LOC125519860	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125524799	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125526880	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125538216	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125539100	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125544536	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125545370	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125552425	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125552709	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125552708	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125515888	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125513706	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125515824	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125514131	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125523414	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125520851	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125520767	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125520808	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_urartu|LOC125520496	Hordeum_vulgare|LOC123407027
OG0000000	Triticum_urartu|LOC125520496	Hordeum_vulgare|LOC123407601
OG0000000	Triticum_urartu|LOC125529203	Hordeum_vulgare|LOC123406049
OG0000000	Triticum_urartu|LOC125525051	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_urartu|LOC125523488	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_urartu|LOC125521004	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_urartu|LOC125528042	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_urartu|LOC125525051	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_urartu|LOC125523488	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_urartu|LOC125521004	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_urartu|LOC125528042	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_urartu|LOC125525051	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_urartu|LOC125523488	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_urartu|LOC125521004	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_urartu|LOC125528042	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_urartu|LOC125525051	Hordeum_vulgare|LOC123413075
OG0000000	Triticum_urartu|LOC125523488	Hordeum_vulgare|LOC123413075
OG0000000	Triticum_urartu|LOC125521004	Hordeum_vulgare|LOC123413075
OG0000000	Triticum_urartu|LOC125528042	Hordeum_vulgare|LOC123413075
OG0000000	Triticum_urartu|LOC125525051	Hordeum_vulgare|LOC123409950
OG0000000	Triticum_urartu|LOC125523488	Hordeum_vulgare|LOC123409950
OG0000000	Triticum_urartu|LOC125521004	Hordeum_vulgare|LOC123409950
OG0000000	Triticum_urartu|LOC125528042	Hordeum_vulgare|LOC123409950
OG0000000	Triticum_urartu|LOC125525051	Hordeum_vulgare|LOC123410250
OG0000000	Triticum_urartu|LOC125523488	Hordeum_vulgare|LOC123410250
OG0000000	Triticum_urartu|LOC125521004	Hordeum_vulgare|LOC123410250
OG0000000	Triticum_urartu|LOC125528042	Hordeum_vulgare|LOC123410250
OG0000001	Triticum_urartu|LOC125546580, Triticum_urartu|LOC125519301, Triticum_urartu|LOC125525470, Triticum_urartu|LOC125534371, Triticum_urartu|LOC125554586, Triticum_urartu|LOC125519299, Triticum_urartu|LOC125554205, Triticum_urartu|LOC125508259	Hordeum_vulgare|LOC123428609
OG0000001	Triticum_urartu|LOC125522214, Triticum_urartu|LOC125525192	Hordeum_vulgare|LOC123428700, Hordeum_vulgare|LOC123404857
OG0000001	Triticum_urartu|LOC125524373	Hordeum_vulgare|LOC123408261
OG0000001	Triticum_urartu|LOC125535640, Triticum_urartu|LOC125551985, Triticum_urartu|LOC125532308, Triticum_urartu|LOC125539774	Hordeum_vulgare|LOC123395773
OG0000001	Triticum_urartu|LOC125543682, Triticum_urartu|LOC125546789	Hordeum_vulgare|LOC123428032
OG0000001	Triticum_urartu|LOC125554783, Triticum_urartu|LOC125513442, Triticum_urartu|LOC125515756, Triticum_urartu|LOC125548498, Triticum_urartu|LOC125554538, Triticum_urartu|LOC125516457, Triticum_urartu|LOC125541383, Triticum_urartu|LOC125541387, Triticum_urartu|LOC125541384	Hordeum_vulgare|LOC123425701, Hordeum_vulgare|LOC123412209, Hordeum_vulgare|LOC123446953, Hordeum_vulgare|LOC123425179, Hordeum_vulgare|LOC123450710, Hordeum_vulgare|LOC123446831, Hordeum_vulgare|LOC123439494, Hordeum_vulgare|LOC123396045, Hordeum_vulgare|LOC123447091
OG0000002	Triticum_urartu|LOC125546567, Triticum_urartu|LOC125554774, Triticum_urartu|LOC125547220, Triticum_urartu|LOC125547909, Triticum_urartu|LOC125516726, Triticum_urartu|LOC125546544, Triticum_urartu|LOC125519442, Triticum_urartu|LOC125517046	Hordeum_vulgare|LOC123408730, Hordeum_vulgare|LOC123439263, Hordeum_vulgare|LOC123430650, Hordeum_vulgare|LOC123446610, Hordeum_vulgare|LOC123397037, Hordeum_vulgare|LOC123404695, Hordeum_vulgare|LOC123397969, Hordeum_vulgare|LOC123430082, Hordeum_vulgare|LOC123439815, Hordeum_vulgare|LOC123439652
OG0000003	Triticum_urartu|LOC125543766	Hordeum_vulgare|LOC123411936
OG0000003	Triticum_urartu|LOC125530835, Triticum_urartu|LOC125536874, Triticum_urartu|LOC125552129	Hordeum_vulgare|LOC123411866
OG0000003	Triticum_urartu|LOC125520607, Triticum_urartu|LOC125520782, Triticum_urartu|LOC125507817	Hordeum_vulgare|LOC123394940
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123424203
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125510335	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125510363	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125506402	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125516045	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125515869	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125516061	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_urartu|LOC125506660	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125512401	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125521176	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125521182	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125521199	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125521345	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125521338	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125537869	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125539161	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125539253	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125534123	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125548774	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125552334	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125556106	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125510060	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125510330	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_urartu|LOC125510331	Hordeum_vulgare|LOC123430699
