Orthogroup	Hordeum_vulgare	Triticum_aestivum
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123407840	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123410467	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123410874	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123407026	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123407571	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123411529	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123411359	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Hordeum_vulgare|LOC123407027	Triticum_aestivum|TraesCS7A03G0284700
OG0000000	Hordeum_vulgare|LOC123407027	Triticum_aestivum|TraesCS7B03G0045300
OG0000000	Hordeum_vulgare|LOC123407027	Triticum_aestivum|TraesCS7B03G0046700
OG0000000	Hordeum_vulgare|LOC123407027	Triticum_aestivum|TraesCS7D03G0264900
OG0000000	Hordeum_vulgare|LOC123407601	Triticum_aestivum|TraesCS7A03G0284700
OG0000000	Hordeum_vulgare|LOC123407601	Triticum_aestivum|TraesCS7B03G0045300
OG0000000	Hordeum_vulgare|LOC123407601	Triticum_aestivum|TraesCS7B03G0046700
OG0000000	Hordeum_vulgare|LOC123407601	Triticum_aestivum|TraesCS7D03G0264900
OG0000000	Hordeum_vulgare|LOC123406049	Triticum_aestivum|TraesCS6A03G0085000
OG0000000	Hordeum_vulgare|LOC123406049	Triticum_aestivum|TraesCS6A03G0085100
OG0000000	Hordeum_vulgare|LOC123406049	Triticum_aestivum|TraesCS6B03G0124100
OG0000000	Hordeum_vulgare|LOC123406049	Triticum_aestivum|TraesCS6B03G0124200
OG0000000	Hordeum_vulgare|LOC123406049	Triticum_aestivum|TraesCS6D03G0089600
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Hordeum_vulgare|LOC123413075	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Hordeum_vulgare|LOC123413075	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Hordeum_vulgare|LOC123413075	Triticum_aestivum|TraesCS4A03G1043800
