Orthogroup	Hordeum_vulgare	Triticum_urartu
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_urartu|LOC125523414
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_urartu|LOC125520851
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_urartu|LOC125520767
OG0000000	Hordeum_vulgare|LOC123407579	Triticum_urartu|LOC125520808
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125519860
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125524799
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125526880
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125538216
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125539100
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125544536
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125545370
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125552425
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125552709
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125552708
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125515888
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125513706
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125515824
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125514131
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125523414
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125520851
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125520767
OG0000000	Hordeum_vulgare|LOC123413522	Triticum_urartu|LOC125520808
OG0000000	Hordeum_vulgare|LOC123407027	Triticum_urartu|LOC125520496
OG0000000	Hordeum_vulgare|LOC123407601	Triticum_urartu|LOC125520496
OG0000000	Hordeum_vulgare|LOC123406049	Triticum_urartu|LOC125529203
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_urartu|LOC125525051
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_urartu|LOC125523488
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_urartu|LOC125521004
OG0000000	Hordeum_vulgare|LOC123426873	Triticum_urartu|LOC125528042
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_urartu|LOC125525051
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_urartu|LOC125523488
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_urartu|LOC125521004
OG0000000	Hordeum_vulgare|LOC123426872	Triticum_urartu|LOC125528042
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_urartu|LOC125525051
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_urartu|LOC125523488
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_urartu|LOC125521004
OG0000000	Hordeum_vulgare|LOC123413076	Triticum_urartu|LOC125528042
OG0000000	Hordeum_vulgare|LOC123413075	Triticum_urartu|LOC125525051
OG0000000	Hordeum_vulgare|LOC123413075	Triticum_urartu|LOC125523488
OG0000000	Hordeum_vulgare|LOC123413075	Triticum_urartu|LOC125521004
OG0000000	Hordeum_vulgare|LOC123413075	Triticum_urartu|LOC125528042
OG0000000	Hordeum_vulgare|LOC123409950	Triticum_urartu|LOC125525051
OG0000000	Hordeum_vulgare|LOC123409950	Triticum_urartu|LOC125523488
OG0000000	Hordeum_vulgare|LOC123409950	Triticum_urartu|LOC125521004
OG0000000	Hordeum_vulgare|LOC123409950	Triticum_urartu|LOC125528042
OG0000000	Hordeum_vulgare|LOC123410250	Triticum_urartu|LOC125525051
OG0000000	Hordeum_vulgare|LOC123410250	Triticum_urartu|LOC125523488
OG0000000	Hordeum_vulgare|LOC123410250	Triticum_urartu|LOC125521004
OG0000000	Hordeum_vulgare|LOC123410250	Triticum_urartu|LOC125528042
OG0000001	Hordeum_vulgare|LOC123428609	Triticum_urartu|LOC125546580, Triticum_urartu|LOC125519301, Triticum_urartu|LOC125525470, Triticum_urartu|LOC125534371, Triticum_urartu|LOC125554586, Triticum_urartu|LOC125519299, Triticum_urartu|LOC125554205, Triticum_urartu|LOC125508259
OG0000001	Hordeum_vulgare|LOC123428700, Hordeum_vulgare|LOC123404857	Triticum_urartu|LOC125522214, Triticum_urartu|LOC125525192
OG0000001	Hordeum_vulgare|LOC123408261	Triticum_urartu|LOC125524373
OG0000001	Hordeum_vulgare|LOC123395773	Triticum_urartu|LOC125535640, Triticum_urartu|LOC125551985, Triticum_urartu|LOC125532308, Triticum_urartu|LOC125539774
OG0000001	Hordeum_vulgare|LOC123428032	Triticum_urartu|LOC125543682, Triticum_urartu|LOC125546789
OG0000001	Hordeum_vulgare|LOC123425701, Hordeum_vulgare|LOC123412209, Hordeum_vulgare|LOC123446953, Hordeum_vulgare|LOC123425179, Hordeum_vulgare|LOC123450710, Hordeum_vulgare|LOC123446831, Hordeum_vulgare|LOC123439494, Hordeum_vulgare|LOC123396045, Hordeum_vulgare|LOC123447091	Triticum_urartu|LOC125554783, Triticum_urartu|LOC125513442, Triticum_urartu|LOC125515756, Triticum_urartu|LOC125548498, Triticum_urartu|LOC125554538, Triticum_urartu|LOC125516457, Triticum_urartu|LOC125541383, Triticum_urartu|LOC125541387, Triticum_urartu|LOC125541384
OG0000002	Hordeum_vulgare|LOC123408730, Hordeum_vulgare|LOC123439263, Hordeum_vulgare|LOC123430650, Hordeum_vulgare|LOC123446610, Hordeum_vulgare|LOC123397037, Hordeum_vulgare|LOC123404695, Hordeum_vulgare|LOC123397969, Hordeum_vulgare|LOC123430082, Hordeum_vulgare|LOC123439815, Hordeum_vulgare|LOC123439652	Triticum_urartu|LOC125546567, Triticum_urartu|LOC125554774, Triticum_urartu|LOC125547220, Triticum_urartu|LOC125547909, Triticum_urartu|LOC125516726, Triticum_urartu|LOC125546544, Triticum_urartu|LOC125519442, Triticum_urartu|LOC125517046
OG0000003	Hordeum_vulgare|LOC123411936	Triticum_urartu|LOC125543766
OG0000003	Hordeum_vulgare|LOC123411866	Triticum_urartu|LOC125530835, Triticum_urartu|LOC125536874, Triticum_urartu|LOC125552129
OG0000003	Hordeum_vulgare|LOC123394940	Triticum_urartu|LOC125520607, Triticum_urartu|LOC125520782, Triticum_urartu|LOC125507817
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123424203	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125510331
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125510335
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125510363
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125506402
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125516045
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125515869
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_urartu|LOC125516061
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125506660
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125512401
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125521176
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125521182
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125521199
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125521345
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125521338
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125537869
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125539161
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125539253
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125534123
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125548774
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125552334
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125556106
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125510060
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125510330
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_urartu|LOC125510331
