Orthogroup	Hordeum_vulgare	Triticum_turgidum
OG0000004	Hordeum_vulgare|LOC123437379	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123443616	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123444966	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123445290	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123445279	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123448271	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123451147	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123427417	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123430699	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123427637	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123427905	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123443023	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Hordeum_vulgare|LOC123444961	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Hordeum_vulgare|LOC123445002	Triticum_turgidum|TRITD_6Av1G013040
