Orthogroup	Hordeum_vulgare	Aegilops_tauschii
OG0000000	Hordeum_vulgare|LOC123407840	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123410467	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123410874	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123407026	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123407571	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123411529	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123411359	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123407579	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123413522	Aegilops_tauschii|LOC109761751
OG0000000	Hordeum_vulgare|LOC123440459	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123440480	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123426702	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123427282	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123444127	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123449322	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123449497	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123401492	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123402877	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123407880	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123407879	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123407840	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123410467	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123410874	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123407026	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123407571	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123411529	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123411359	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123407579	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123413522	Aegilops_tauschii|LOC109761753
OG0000000	Hordeum_vulgare|LOC123440459	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123440480	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123426702	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123427282	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123444127	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123449322	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123449497	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123401492	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123402877	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123407880	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123407879	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123407840	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123410467	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123410874	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123407026	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123407571	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123411529	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123411359	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123407579	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123413522	Aegilops_tauschii|LOC109752985
OG0000000	Hordeum_vulgare|LOC123440459	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123440480	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123426702	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123427282	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123444127	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123449322	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123449497	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123401492	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123402877	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123407880	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123407879	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123407840	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123410467	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123410874	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123407026	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123407571	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123411529	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123411359	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123407579	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123413522	Aegilops_tauschii|LOC109754409
OG0000000	Hordeum_vulgare|LOC123440459	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123440480	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123426702	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123427282	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123444127	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123449322	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123449497	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123401492	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123402877	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123407880	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123407879	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123407840	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123410467	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123410874	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123407026	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123407571	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123411529	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123411359	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123407579	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123413522	Aegilops_tauschii|LOC109754407
OG0000000	Hordeum_vulgare|LOC123440459	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123440480	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123426702	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123427282	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123444127	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123449322	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123449497	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123401492	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123402877	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123407880	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123407879	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123407840	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123410467	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123410874	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123407026	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123407571	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123411529	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123411359	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123407579	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123413522	Aegilops_tauschii|LOC109754411
OG0000000	Hordeum_vulgare|LOC123440459	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123440480	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123426702	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123427282	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123444127	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123449322	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123449497	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123401492	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123402877	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123407880	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123407879	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123407840	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123410467	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123410874	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123407026	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123407571	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123411529	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123411359	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123407579	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123413522	Aegilops_tauschii|LOC109769678
OG0000000	Hordeum_vulgare|LOC123407027	Aegilops_tauschii|LOC109780960
OG0000000	Hordeum_vulgare|LOC123407601	Aegilops_tauschii|LOC109780960
OG0000000	Hordeum_vulgare|LOC123406049	Aegilops_tauschii|LOC109762568
OG0000000	Hordeum_vulgare|LOC123426873	Aegilops_tauschii|LOC109760140
OG0000000	Hordeum_vulgare|LOC123426872	Aegilops_tauschii|LOC109760140
OG0000000	Hordeum_vulgare|LOC123413076	Aegilops_tauschii|LOC109760140
OG0000000	Hordeum_vulgare|LOC123413075	Aegilops_tauschii|LOC109760140
OG0000000	Hordeum_vulgare|LOC123409950	Aegilops_tauschii|LOC109760140
OG0000000	Hordeum_vulgare|LOC123410250	Aegilops_tauschii|LOC109760140
OG0000000	Hordeum_vulgare|LOC123426873	Aegilops_tauschii|LOC109744300
OG0000000	Hordeum_vulgare|LOC123426872	Aegilops_tauschii|LOC109744300
OG0000000	Hordeum_vulgare|LOC123413076	Aegilops_tauschii|LOC109744300
OG0000000	Hordeum_vulgare|LOC123413075	Aegilops_tauschii|LOC109744300
OG0000000	Hordeum_vulgare|LOC123409950	Aegilops_tauschii|LOC109744300
OG0000000	Hordeum_vulgare|LOC123410250	Aegilops_tauschii|LOC109744300
OG0000000	Hordeum_vulgare|LOC123426873	Aegilops_tauschii|LOC109743405
OG0000000	Hordeum_vulgare|LOC123426872	Aegilops_tauschii|LOC109743405
OG0000000	Hordeum_vulgare|LOC123413076	Aegilops_tauschii|LOC109743405
OG0000000	Hordeum_vulgare|LOC123413075	Aegilops_tauschii|LOC109743405
OG0000000	Hordeum_vulgare|LOC123409950	Aegilops_tauschii|LOC109743405
OG0000000	Hordeum_vulgare|LOC123410250	Aegilops_tauschii|LOC109743405
OG0000000	Hordeum_vulgare|LOC123426873	Aegilops_tauschii|LOC109772511
OG0000000	Hordeum_vulgare|LOC123426872	Aegilops_tauschii|LOC109772511
OG0000000	Hordeum_vulgare|LOC123413076	Aegilops_tauschii|LOC109772511
OG0000000	Hordeum_vulgare|LOC123413075	Aegilops_tauschii|LOC109772511
OG0000000	Hordeum_vulgare|LOC123409950	Aegilops_tauschii|LOC109772511
OG0000000	Hordeum_vulgare|LOC123410250	Aegilops_tauschii|LOC109772511
OG0000000	Hordeum_vulgare|LOC123426873	Aegilops_tauschii|LOC109755249
OG0000000	Hordeum_vulgare|LOC123426872	Aegilops_tauschii|LOC109755249
OG0000000	Hordeum_vulgare|LOC123413076	Aegilops_tauschii|LOC109755249
OG0000000	Hordeum_vulgare|LOC123413075	Aegilops_tauschii|LOC109755249
OG0000000	Hordeum_vulgare|LOC123409950	Aegilops_tauschii|LOC109755249
OG0000000	Hordeum_vulgare|LOC123410250	Aegilops_tauschii|LOC109755249
OG0000000	Hordeum_vulgare|LOC123426873	Aegilops_tauschii|LOC109773502
OG0000000	Hordeum_vulgare|LOC123426872	Aegilops_tauschii|LOC109773502
OG0000000	Hordeum_vulgare|LOC123413076	Aegilops_tauschii|LOC109773502
OG0000000	Hordeum_vulgare|LOC123413075	Aegilops_tauschii|LOC109773502
OG0000000	Hordeum_vulgare|LOC123409950	Aegilops_tauschii|LOC109773502
OG0000000	Hordeum_vulgare|LOC123410250	Aegilops_tauschii|LOC109773502
OG0000001	Hordeum_vulgare|LOC123408261	Aegilops_tauschii|LOC109748953, Aegilops_tauschii|LOC109731426
OG0000001	Hordeum_vulgare|LOC123395773	Aegilops_tauschii|LOC109768121, Aegilops_tauschii|LOC109782051, Aegilops_tauschii|LOC120976086, Aegilops_tauschii|LOC120969077, Aegilops_tauschii|LOC120975983, Aegilops_tauschii|LOC109732976, Aegilops_tauschii|LOC109755288, Aegilops_tauschii|LOC109765286, Aegilops_tauschii|LOC109763836, Aegilops_tauschii|LOC109732928, Aegilops_tauschii|LOC120963516, Aegilops_tauschii|LOC120969161, Aegilops_tauschii|LOC109755321, Aegilops_tauschii|LOC109786036, Aegilops_tauschii|LOC109764570, Aegilops_tauschii|LOC109740171, Aegilops_tauschii|LOC109775134, Aegilops_tauschii|LOC109784274, Aegilops_tauschii|LOC109759400, Aegilops_tauschii|LOC109732473, Aegilops_tauschii|LOC109778160
OG0000001	Hordeum_vulgare|LOC123428032	Aegilops_tauschii|LOC109784022
OG0000001	Hordeum_vulgare|LOC123425701, Hordeum_vulgare|LOC123412209, Hordeum_vulgare|LOC123446953, Hordeum_vulgare|LOC123425179, Hordeum_vulgare|LOC123450710, Hordeum_vulgare|LOC123446831, Hordeum_vulgare|LOC123439494, Hordeum_vulgare|LOC123396045, Hordeum_vulgare|LOC123447091	Aegilops_tauschii|LOC109766990, Aegilops_tauschii|LOC109771528, Aegilops_tauschii|LOC120976134, Aegilops_tauschii|LOC109781100, Aegilops_tauschii|LOC109766629, Aegilops_tauschii|LOC120961920
OG0000001	Hordeum_vulgare|LOC123411765	Aegilops_tauschii|LOC109741899
OG0000002	Hordeum_vulgare|LOC123408730, Hordeum_vulgare|LOC123439263, Hordeum_vulgare|LOC123430650, Hordeum_vulgare|LOC123446610, Hordeum_vulgare|LOC123397037, Hordeum_vulgare|LOC123404695, Hordeum_vulgare|LOC123397969, Hordeum_vulgare|LOC123430082, Hordeum_vulgare|LOC123439815, Hordeum_vulgare|LOC123439652	Aegilops_tauschii|LOC120969306, Aegilops_tauschii|LOC109757437, Aegilops_tauschii|LOC120975368, Aegilops_tauschii|LOC109733103, Aegilops_tauschii|LOC120968407, Aegilops_tauschii|LOC120975621, Aegilops_tauschii|LOC120974664, Aegilops_tauschii|LOC120974471, Aegilops_tauschii|LOC120968607, Aegilops_tauschii|LOC120966914, Aegilops_tauschii|LOC120966915, Aegilops_tauschii|LOC109731443, Aegilops_tauschii|LOC120968938, Aegilops_tauschii|LOC120964306, Aegilops_tauschii|LOC120973750, Aegilops_tauschii|LOC109745429, Aegilops_tauschii|LOC120974005, Aegilops_tauschii|LOC109739129
OG0000003	Hordeum_vulgare|LOC123411936	Aegilops_tauschii|LOC109743385
OG0000003	Hordeum_vulgare|LOC123411866	Aegilops_tauschii|LOC109786218
OG0000003	Hordeum_vulgare|LOC123426713	Aegilops_tauschii|LOC120972650, Aegilops_tauschii|LOC109780145
OG0000003	Hordeum_vulgare|LOC123394940	Aegilops_tauschii|LOC109760113, Aegilops_tauschii|LOC109751715, Aegilops_tauschii|LOC109770007, Aegilops_tauschii|LOC109787123, Aegilops_tauschii|LOC120972855, Aegilops_tauschii|LOC120968664, Aegilops_tauschii|LOC120969118, Aegilops_tauschii|LOC109757343, Aegilops_tauschii|LOC109757034, Aegilops_tauschii|LOC120970298, Aegilops_tauschii|LOC109757033, Aegilops_tauschii|LOC120969192, Aegilops_tauschii|LOC120972856, Aegilops_tauschii|LOC120970703, Aegilops_tauschii|LOC109769977, Aegilops_tauschii|LOC120970746, Aegilops_tauschii|LOC109733059, Aegilops_tauschii|LOC109743262
OG0000004	Hordeum_vulgare|LOC123424203	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123437379	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123443616	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123444966	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123445290	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123445279	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123448271	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123451147	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123427417	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123430699	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123427637	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123427905	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123443023	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123444961	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123445002	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123448084	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123449163	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123447412	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123399921	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123451842	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123451840	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123451847	Aegilops_tauschii|LOC109786920
OG0000004	Hordeum_vulgare|LOC123424203	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123437379	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123443616	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123444966	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123445290	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123445279	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123448271	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123451147	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123427417	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123430699	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123427637	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123427905	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123443023	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123444961	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123445002	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123448084	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123449163	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123447412	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123399921	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123451842	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123451840	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123451847	Aegilops_tauschii|LOC109762336
OG0000004	Hordeum_vulgare|LOC123424203	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123437379	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123443616	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123444966	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123445290	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123445279	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123448271	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123451147	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123427417	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123430699	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123427637	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123427905	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123443023	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123444961	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123445002	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123448084	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123449163	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123447412	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123399921	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123451842	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123451840	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123451847	Aegilops_tauschii|LOC109761931
OG0000004	Hordeum_vulgare|LOC123424203	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123437379	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123443616	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123444966	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123445290	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123445279	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123448271	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123451147	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123427417	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123430699	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123427637	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123427905	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123443023	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123444961	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123445002	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123448084	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123449163	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123447412	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123399921	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123451842	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123451840	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123451847	Aegilops_tauschii|LOC109765747
OG0000004	Hordeum_vulgare|LOC123424203	Aegilops_tauschii|LOC109750034
OG0000004	Hordeum_vulgare|LOC123437379	Aegilops_tauschii|LOC109750034
