Orthogroup	Aegilops_speltoides	Aegilops_tauschii
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Aegilops_tauschii|LOC109773502
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Aegilops_tauschii|LOC109760140
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Aegilops_tauschii|LOC109744300
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Aegilops_tauschii|LOC109743405
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Aegilops_tauschii|LOC109772511
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Aegilops_tauschii|LOC109755249
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Aegilops_tauschii|LOC109773502
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Aegilops_tauschii|LOC109760140
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Aegilops_tauschii|LOC109744300
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Aegilops_tauschii|LOC109743405
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Aegilops_tauschii|LOC109772511
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Aegilops_tauschii|LOC109755249
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Aegilops_tauschii|LOC109773502
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Aegilops_tauschii|LOC109760140
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Aegilops_tauschii|LOC109744300
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Aegilops_tauschii|LOC109743405
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Aegilops_tauschii|LOC109772511
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Aegilops_tauschii|LOC109755249
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Aegilops_tauschii|LOC109773502
OG0000001	Aegilops_speltoides|GWHGBFXR011152.1	Aegilops_tauschii|LOC109737253
OG0000001	Aegilops_speltoides|GWHGBFXR015552.1	Aegilops_tauschii|LOC109731956, Aegilops_tauschii|LOC109734801, Aegilops_tauschii|LOC109783937, Aegilops_tauschii|LOC109757331, Aegilops_tauschii|LOC109737004
OG0000001	Aegilops_speltoides|GWHGBFXR030548.1	Aegilops_tauschii|LOC120975026
OG0000001	Aegilops_speltoides|GWHGBFXR008195.1	Aegilops_tauschii|LOC109782904, Aegilops_tauschii|LOC120964977, Aegilops_tauschii|LOC109741843
OG0000001	Aegilops_speltoides|GWHGBFXR035157.1	Aegilops_tauschii|LOC109748953, Aegilops_tauschii|LOC109731426
OG0000001	Aegilops_speltoides|GWHGBFXR012018.1	Aegilops_tauschii|LOC109768121, Aegilops_tauschii|LOC109782051, Aegilops_tauschii|LOC120976086, Aegilops_tauschii|LOC120969077, Aegilops_tauschii|LOC120975983
OG0000001	Aegilops_speltoides|GWHGBFXR002420.1	Aegilops_tauschii|LOC109732976, Aegilops_tauschii|LOC109755288
OG0000001	Aegilops_speltoides|GWHGBFXR035797.1, Aegilops_speltoides|GWHGBFXR015420.1	Aegilops_tauschii|LOC109765286
OG0000001	Aegilops_speltoides|GWHGBFXR030992.1	Aegilops_tauschii|LOC109766629
OG0000001	Aegilops_speltoides|GWHGBFXR030338.1	Aegilops_tauschii|LOC120961920
OG0000001	Aegilops_speltoides|GWHGBFXR027309.1	Aegilops_tauschii|LOC109741899, Aegilops_tauschii|LOC120962966, Aegilops_tauschii|LOC109764269
OG0000002	Aegilops_speltoides|GWHGBFXR029861.1	Aegilops_tauschii|LOC120963574, Aegilops_tauschii|LOC109741701, Aegilops_tauschii|LOC109781018, Aegilops_tauschii|LOC109776387, Aegilops_tauschii|LOC109768667, Aegilops_tauschii|LOC109769153, Aegilops_tauschii|LOC120970840, Aegilops_tauschii|LOC109747938, Aegilops_tauschii|LOC109786110, Aegilops_tauschii|LOC109756451, Aegilops_tauschii|LOC109779795, Aegilops_tauschii|LOC120973872, Aegilops_tauschii|LOC109769390, Aegilops_tauschii|LOC120965075, Aegilops_tauschii|LOC120975823, Aegilops_tauschii|LOC120969185, Aegilops_tauschii|LOC109759794, Aegilops_tauschii|LOC109787516, Aegilops_tauschii|LOC109776548, Aegilops_tauschii|LOC109758927, Aegilops_tauschii|LOC109733784, Aegilops_tauschii|LOC120961928, Aegilops_tauschii|LOC109786956, Aegilops_tauschii|LOC120967081, Aegilops_tauschii|LOC120963572, Aegilops_tauschii|LOC109732904, Aegilops_tauschii|LOC120976102, Aegilops_tauschii|LOC109759245
OG0000002	Aegilops_speltoides|GWHGBFXR005333.1, Aegilops_speltoides|GWHGBFXR015645.1, Aegilops_speltoides|GWHGBFXR007845.1, Aegilops_speltoides|GWHGBFXR002194.1, Aegilops_speltoides|GWHGBFXR004301.1, Aegilops_speltoides|GWHGBFXR032815.1, Aegilops_speltoides|GWHGBFXR027529.1, Aegilops_speltoides|GWHGBFXR035032.1, Aegilops_speltoides|GWHGBFXR003909.1, Aegilops_speltoides|GWHGBFXR027699.1, Aegilops_speltoides|GWHGBFXR036681.1, Aegilops_speltoides|GWHGBFXR026445.1, Aegilops_speltoides|GWHGBFXR017070.1	Aegilops_tauschii|LOC120972827
OG0000002	Aegilops_speltoides|GWHGBFXR027593.1, Aegilops_speltoides|GWHGBFXR035318.1, Aegilops_speltoides|GWHGBFXR006314.1	Aegilops_tauschii|LOC109770419, Aegilops_tauschii|LOC109763731, Aegilops_tauschii|LOC120975949
OG0000002	Aegilops_speltoides|GWHGBFXR030449.1, Aegilops_speltoides|GWHGBFXR034491.1	Aegilops_tauschii|LOC120974005
OG0000002	Aegilops_speltoides|GWHGBFXR005706.1, Aegilops_speltoides|GWHGBFXR029382.1, Aegilops_speltoides|GWHGBFXR036175.1	Aegilops_tauschii|LOC109739129
OG0000002	Aegilops_speltoides|GWHGBFXR027515.1, Aegilops_speltoides|GWHGBFXR004386.1, Aegilops_speltoides|GWHGBFXR004966.1	Aegilops_tauschii|LOC120964624, Aegilops_tauschii|LOC120976251
OG0000003	Aegilops_speltoides|GWHGBFXR009905.1, Aegilops_speltoides|GWHGBFXR033083.1, Aegilops_speltoides|GWHGBFXR033278.1, Aegilops_speltoides|GWHGBFXR033270.1, Aegilops_speltoides|GWHGBFXR033084.1, Aegilops_speltoides|GWHGBFXR033074.1, Aegilops_speltoides|GWHGBFXR018182.1, Aegilops_speltoides|GWHGBFXR023429.1	Aegilops_tauschii|LOC109743385
OG0000003	Aegilops_speltoides|GWHGBFXR021130.1	Aegilops_tauschii|LOC109765416
OG0000003	Aegilops_speltoides|GWHGBFXR027222.1, Aegilops_speltoides|GWHGBFXR015494.1, Aegilops_speltoides|GWHGBFXR005473.1, Aegilops_speltoides|GWHGBFXR032388.1	Aegilops_tauschii|LOC120973778
OG0000003	Aegilops_speltoides|GWHGBFXR008366.1, Aegilops_speltoides|GWHGBFXR032073.1, Aegilops_speltoides|GWHGBFXR015039.1	Aegilops_tauschii|LOC120975710
OG0000003	Aegilops_speltoides|GWHGBFXR036040.1, Aegilops_speltoides|GWHGBFXR016250.1, Aegilops_speltoides|GWHGBFXR004636.1	Aegilops_tauschii|LOC120972650, Aegilops_tauschii|LOC109780145
OG0000003	Aegilops_speltoides|GWHGBFXR000715.1, Aegilops_speltoides|GWHGBFXR015924.1	Aegilops_tauschii|LOC120972649
OG0000003	Aegilops_speltoides|GWHGBFXR015219.1, Aegilops_speltoides|GWHGBFXR015617.1	Aegilops_tauschii|LOC120970746
OG0000003	Aegilops_speltoides|GWHGBFXR028958.1	Aegilops_tauschii|LOC109743262
OG0000003	Aegilops_speltoides|GWHGBFXR015234.1	Aegilops_tauschii|LOC109765053, Aegilops_tauschii|LOC120963294, Aegilops_tauschii|LOC109767428, Aegilops_tauschii|LOC109742004, Aegilops_tauschii|LOC109773628, Aegilops_tauschii|LOC120968594, Aegilops_tauschii|LOC120968596, Aegilops_tauschii|LOC109740282, Aegilops_tauschii|LOC120966826, Aegilops_tauschii|LOC120972834, Aegilops_tauschii|LOC120974183, Aegilops_tauschii|LOC120975617
OG0000003	Aegilops_speltoides|GWHGBFXR027097.1, Aegilops_speltoides|GWHGBFXR000371.1, Aegilops_speltoides|GWHGBFXR037312.1, Aegilops_speltoides|GWHGBFXR006909.1	Aegilops_tauschii|LOC109736698, Aegilops_tauschii|LOC109769900, Aegilops_tauschii|LOC120973325, Aegilops_tauschii|LOC109744399, Aegilops_tauschii|LOC120974225, Aegilops_tauschii|LOC120972042, Aegilops_tauschii|LOC109768355, Aegilops_tauschii|LOC109773045, Aegilops_tauschii|LOC109748368, Aegilops_tauschii|LOC109758555, Aegilops_tauschii|LOC109777003, Aegilops_tauschii|LOC109777586, Aegilops_tauschii|LOC109766604, Aegilops_tauschii|LOC109774987, Aegilops_tauschii|LOC109735479, Aegilops_tauschii|LOC109764361, Aegilops_tauschii|LOC109763278, Aegilops_tauschii|LOC109740668, Aegilops_tauschii|LOC120963560, Aegilops_tauschii|LOC109738349, Aegilops_tauschii|LOC120975862, Aegilops_tauschii|LOC120975489, Aegilops_tauschii|LOC109738064, Aegilops_tauschii|LOC120974126, Aegilops_tauschii|LOC120968932, Aegilops_tauschii|LOC109768075, Aegilops_tauschii|LOC109744994, Aegilops_tauschii|LOC109760111, Aegilops_tauschii|LOC109783256, Aegilops_tauschii|LOC109745777, Aegilops_tauschii|LOC109740938, Aegilops_tauschii|LOC109783258, Aegilops_tauschii|LOC109747072, Aegilops_tauschii|LOC109734195, Aegilops_tauschii|LOC120968931, Aegilops_tauschii|LOC109746332, Aegilops_tauschii|LOC109746333, Aegilops_tauschii|LOC120975861
OG0000003	Aegilops_speltoides|GWHGBFXR006928.1, Aegilops_speltoides|GWHGBFXR012614.1, Aegilops_speltoides|GWHGBFXR035234.1, Aegilops_speltoides|GWHGBFXR007676.1	Aegilops_tauschii|LOC109774128, Aegilops_tauschii|LOC109787116
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109786920
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109762336
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109761931
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109765747
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109750034
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109769628
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109758348
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109750406
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109739295
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109786056
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109776720
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109751394
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109731672
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109774816
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109774819
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109774821
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109772293
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109747309
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109751422
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109781648
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109781647
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Aegilops_tauschii|LOC109781646
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109786920
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109762336
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109761931
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109765747
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109750034
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109769628
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109758348
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109750406
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109739295
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109786056
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109776720
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109751394
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109731672
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109774816
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109774819
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109774821
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109772293
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109747309
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109751422
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109781648
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109781647
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Aegilops_tauschii|LOC109781646
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109786920
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109762336
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109761931
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109765747
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109750034
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109769628
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109758348
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109750406
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109739295
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109786056
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109776720
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109751394
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109731672
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109774816
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109774819
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109774821
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109772293
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109747309
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109751422
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109781648
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109781647
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Aegilops_tauschii|LOC109781646
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109786920
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109762336
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109761931
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109765747
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109750034
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109769628
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109758348
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109750406
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109739295
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109786056
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109776720
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109751394
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109731672
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109774816
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109774819
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109774821
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109772293
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109747309
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109751422
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109781648
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109781647
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Aegilops_tauschii|LOC109781646
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109786920
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109762336
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109761931
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109765747
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109750034
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109769628
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109758348
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109750406
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109739295
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109786056
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109776720
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109751394
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109731672
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109774816
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109774819
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109774821
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109772293
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109747309
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109751422
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109781648
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109781647
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Aegilops_tauschii|LOC109781646
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109786920
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109762336
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109761931
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109765747
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109750034
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109769628
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109758348
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109750406
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109739295
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109786056
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109776720
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109751394
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109731672
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109774816
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109774819
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109774821
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109772293
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109747309
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109751422
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109781648
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109781647
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Aegilops_tauschii|LOC109781646
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109786920
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109762336
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109761931
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109765747
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109750034
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109769628
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109758348
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109750406
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109739295
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109786056
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109776720
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109751394
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109731672
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109774816
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109774819
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109774821
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109772293
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109747309
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109751422
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109781648
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109781647
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Aegilops_tauschii|LOC109781646
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109786920
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109762336
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109761931
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109765747
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109750034
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109769628
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109758348
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109750406
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109739295
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109786056
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109776720
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109751394
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109731672
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109774816
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109774819
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109774821
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109772293
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109747309
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109751422
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Aegilops_tauschii|LOC109781648
