Orthogroup	Aegilops_speltoides	Hordeum_vulgare
OG0000002	Aegilops_speltoides|GWHGBFXR002602.1, Aegilops_speltoides|GWHGBFXR036997.1, Aegilops_speltoides|GWHGBFXR000616.1, Aegilops_speltoides|GWHGBFXR027792.1, Aegilops_speltoides|GWHGBFXR030449.1, Aegilops_speltoides|GWHGBFXR034491.1, Aegilops_speltoides|GWHGBFXR005307.1, Aegilops_speltoides|GWHGBFXR017183.1, Aegilops_speltoides|GWHGBFXR005706.1, Aegilops_speltoides|GWHGBFXR029382.1, Aegilops_speltoides|GWHGBFXR036175.1	Hordeum_vulgare|LOC123408730, Hordeum_vulgare|LOC123439263, Hordeum_vulgare|LOC123430650, Hordeum_vulgare|LOC123446610, Hordeum_vulgare|LOC123397037, Hordeum_vulgare|LOC123404695, Hordeum_vulgare|LOC123397969, Hordeum_vulgare|LOC123430082, Hordeum_vulgare|LOC123439815, Hordeum_vulgare|LOC123439652
OG0000003	Aegilops_speltoides|GWHGBFXR009905.1, Aegilops_speltoides|GWHGBFXR033083.1, Aegilops_speltoides|GWHGBFXR033278.1, Aegilops_speltoides|GWHGBFXR033270.1, Aegilops_speltoides|GWHGBFXR033084.1, Aegilops_speltoides|GWHGBFXR033074.1, Aegilops_speltoides|GWHGBFXR018182.1, Aegilops_speltoides|GWHGBFXR023429.1	Hordeum_vulgare|LOC123411936
OG0000003	Aegilops_speltoides|GWHGBFXR036040.1, Aegilops_speltoides|GWHGBFXR016250.1, Aegilops_speltoides|GWHGBFXR004636.1	Hordeum_vulgare|LOC123426713
OG0000003	Aegilops_speltoides|GWHGBFXR015219.1, Aegilops_speltoides|GWHGBFXR015617.1, Aegilops_speltoides|GWHGBFXR028958.1	Hordeum_vulgare|LOC123394940
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Hordeum_vulgare|LOC123427417
