Orthogroup	Aegilops_speltoides	Triticum_aestivum
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_speltoides|GWHGBFXR031381.1	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_speltoides|GWHGBFXR031386.1	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_speltoides|GWHGBFXR031388.1	Triticum_aestivum|TraesCS7A03G0284700
OG0000000	Aegilops_speltoides|GWHGBFXR031388.1	Triticum_aestivum|TraesCS7B03G0045300
OG0000000	Aegilops_speltoides|GWHGBFXR031388.1	Triticum_aestivum|TraesCS7B03G0046700
OG0000000	Aegilops_speltoides|GWHGBFXR031388.1	Triticum_aestivum|TraesCS7D03G0264900
OG0000000	Aegilops_speltoides|GWHGBFXR026048.1	Triticum_aestivum|TraesCS6A03G0085000
OG0000000	Aegilops_speltoides|GWHGBFXR026048.1	Triticum_aestivum|TraesCS6A03G0085100
OG0000000	Aegilops_speltoides|GWHGBFXR026048.1	Triticum_aestivum|TraesCS6B03G0124100
OG0000000	Aegilops_speltoides|GWHGBFXR026048.1	Triticum_aestivum|TraesCS6B03G0124200
OG0000000	Aegilops_speltoides|GWHGBFXR026048.1	Triticum_aestivum|TraesCS6D03G0089600
OG0000000	Aegilops_speltoides|GWHGBFXR026047.1	Triticum_aestivum|TraesCS6A03G0085000
OG0000000	Aegilops_speltoides|GWHGBFXR026047.1	Triticum_aestivum|TraesCS6A03G0085100
OG0000000	Aegilops_speltoides|GWHGBFXR026047.1	Triticum_aestivum|TraesCS6B03G0124100
OG0000000	Aegilops_speltoides|GWHGBFXR026047.1	Triticum_aestivum|TraesCS6B03G0124200
OG0000000	Aegilops_speltoides|GWHGBFXR026047.1	Triticum_aestivum|TraesCS6D03G0089600
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Aegilops_speltoides|GWHGBFXR007608.1	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Aegilops_speltoides|GWHGBFXR030786.1	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Aegilops_speltoides|GWHGBFXR034708.1	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Aegilops_speltoides|GWHGBFXR031836.1	Triticum_aestivum|TraesCSU03G0090200
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS2A03G0788600
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS2B03G0876800
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS4A03G1043800
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS4A03G1044300
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS4A03G1048500
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7A03G0152700
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7A03G0372800
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7A03G1073100
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7B03G0170000
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7B03G0170200
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7B03G0916600
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7D03G0139200
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7D03G0139900
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7D03G0356400
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7D03G0357000
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCS7D03G1023200
OG0000000	Aegilops_speltoides|GWHGBFXR030780.1	Triticum_aestivum|TraesCSU03G0090200
OG0000001	Aegilops_speltoides|GWHGBFXR030548.1	Triticum_aestivum|TraesCS5B03G1166300
OG0000002	Aegilops_speltoides|GWHGBFXR029861.1	Triticum_aestivum|TraesCS2A03G0460400, Triticum_aestivum|TraesCS1D03G0844500, Triticum_aestivum|TraesCS7B03G0325800, Triticum_aestivum|TraesCS7A03G0392000, Triticum_aestivum|TraesCS7B03G0130000, Triticum_aestivum|TraesCS4A03G0479800, Triticum_aestivum|TraesCS3B03G0426800
OG0000002	Aegilops_speltoides|GWHGBFXR003909.1, Aegilops_speltoides|GWHGBFXR027699.1, Aegilops_speltoides|GWHGBFXR036681.1, Aegilops_speltoides|GWHGBFXR026445.1	Triticum_aestivum|TraesCS5B03G0855900
OG0000002	Aegilops_speltoides|GWHGBFXR002602.1, Aegilops_speltoides|GWHGBFXR036997.1, Aegilops_speltoides|GWHGBFXR000616.1	Triticum_aestivum|TraesCS1B03G0539500
OG0000002	Aegilops_speltoides|GWHGBFXR030449.1, Aegilops_speltoides|GWHGBFXR034491.1, Aegilops_speltoides|GWHGBFXR005307.1, Aegilops_speltoides|GWHGBFXR017183.1	Triticum_aestivum|TraesCS5B03G0571800
OG0000002	Aegilops_speltoides|GWHGBFXR005706.1, Aegilops_speltoides|GWHGBFXR029382.1, Aegilops_speltoides|GWHGBFXR036175.1	Triticum_aestivum|TraesCS4A03G1059300, Triticum_aestivum|TraesCS4A03G1059400
OG0000002	Aegilops_speltoides|GWHGBFXR025942.1, Aegilops_speltoides|GWHGBFXR035524.1	Triticum_aestivum|TraesCS6B03G0094400
OG0000002	Aegilops_speltoides|GWHGBFXR028789.1	Triticum_aestivum|TraesCS5B03G0761900
OG0000002	Aegilops_speltoides|GWHGBFXR027515.1, Aegilops_speltoides|GWHGBFXR004386.1, Aegilops_speltoides|GWHGBFXR004966.1	Triticum_aestivum|TraesCS6D03G0320600, Triticum_aestivum|TraesCS5D03G0249700, Triticum_aestivum|TraesCS5B03G0044300, Triticum_aestivum|TraesCS4B03G0412700
OG0000003	Aegilops_speltoides|GWHGBFXR015234.1	Triticum_aestivum|TraesCS5D03G0075800
OG0000003	Aegilops_speltoides|GWHGBFXR006928.1, Aegilops_speltoides|GWHGBFXR012614.1, Aegilops_speltoides|GWHGBFXR035234.1, Aegilops_speltoides|GWHGBFXR007676.1	Triticum_aestivum|TraesCS1A03G1077000
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0538100
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0669100
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0723200
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0723300
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0730200
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0730300
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0730400
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0737200
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0737600
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0878900
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0879500
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1A03G0885400
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0263000
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0640500
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0825700
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0825800
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0833500
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0833700
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0834000
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0834200
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G0841400
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G1024700
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G1025200
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_aestivum|TraesCS1B03G1025700
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0538100
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0669100
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0723200
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0723300
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0730200
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0730300
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0730400
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0737200
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0737600
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0878900
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0879500
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1A03G0885400
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0263000
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0640500
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0825700
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0825800
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0833500
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0833700
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0834000
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0834200
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G0841400
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G1024700
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G1025200
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_aestivum|TraesCS1B03G1025700
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0538100
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0669100
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0723200
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0723300
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0730200
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0730300
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0730400
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0737200
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0737600
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0878900
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0879500
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1A03G0885400
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0263000
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0640500
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0825700
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0825800
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0833500
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0833700
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0834000
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0834200
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G0841400
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G1024700
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G1025200
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_aestivum|TraesCS1B03G1025700
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0538100
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0669100
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0723200
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0723300
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0730200
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0730300
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0730400
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0737200
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0737600
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0878900
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0879500
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1A03G0885400
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0263000
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0640500
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0825700
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0825800
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0833500
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0833700
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0834000
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0834200
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G0841400
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G1024700
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G1025200
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_aestivum|TraesCS1B03G1025700
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_aestivum|TraesCS1A03G0194200
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_aestivum|TraesCS1A03G0538100
