Orthogroup	Aegilops_speltoides	Triticum_urartu
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR002823.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR002851.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR008599.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125548774
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125552334
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125556106
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125510060
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125510330
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125510331
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125510335
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125510363
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125506402
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125516045
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125515869
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_urartu|LOC125516061
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125506660
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125512401
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125521176
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125521182
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125521199
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125521345
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125521338
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125537869
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125539161
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125539253
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125534123
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_urartu|LOC125548774
