Orthogroup	Aegilops_speltoides	Triticum_turgidum
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR009164.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR008585.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR014023.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR023498.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR026615.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR026353.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR028505.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR026389.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR037041.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_speltoides|GWHGBFXR037036.1	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_speltoides|GWHGBFXR003538.1	Triticum_turgidum|TRITD_4Bv1G195580, Triticum_turgidum|TRITD_2Av1G244640
OG0000004	Aegilops_speltoides|GWHGBFXR006505.1	Triticum_turgidum|TRITD_2Bv1G083540
OG0000004	Aegilops_speltoides|GWHGBFXR008583.1, Aegilops_speltoides|GWHGBFXR023031.1	Triticum_turgidum|TRITD_2Av1G074460
OG0000004	Aegilops_speltoides|GWHGBFXR026287.1, Aegilops_speltoides|GWHGBFXR002891.1, Aegilops_speltoides|GWHGBFXR008584.1	Triticum_turgidum|TRITD_2Bv1G206460
OG0000005	Aegilops_speltoides|GWHGBFXR014949.1	Triticum_turgidum|TRITD_3Av1G251370
OG0000005	Aegilops_speltoides|GWHGBFXR036261.1	Triticum_turgidum|TRITD_3Av1G000550, Triticum_turgidum|TRITD_3Bv1G007340
OG0000005	Aegilops_speltoides|GWHGBFXR013180.1	Triticum_turgidum|TRITD_3Bv1G154060
OG0000005	Aegilops_speltoides|GWHGBFXR013179.1	Triticum_turgidum|TRITD_3Bv1G154050
OG0000005	Aegilops_speltoides|GWHGBFXR037307.1	Triticum_turgidum|TRITD_2Av1G268430, Triticum_turgidum|TRITD_2Bv1G232100
OG0000005	Aegilops_speltoides|GWHGBFXR025424.1	Triticum_turgidum|TRITD_4Av1G211230, Triticum_turgidum|TRITD_5Bv1G249060
OG0000005	Aegilops_speltoides|GWHGBFXR019712.1	Triticum_turgidum|TRITD_4Bv1G198590
OG0000005	Aegilops_speltoides|GWHGBFXR026244.1	Triticum_turgidum|TRITD_6Bv1G016010
OG0000005	Aegilops_speltoides|GWHGBFXR028823.1	Triticum_turgidum|TRITD_6Bv1G171110, Triticum_turgidum|TRITD_6Av1G181690
OG0000005	Aegilops_speltoides|GWHGBFXR020697.1	Triticum_turgidum|TRITD_5Av1G032010, Triticum_turgidum|TRITD_5Bv1G030630
OG0000005	Aegilops_speltoides|GWHGBFXR004123.1	Triticum_turgidum|TRITD_1Bv1G219340, Triticum_turgidum|TRITD_1Av1G221670
OG0000005	Aegilops_speltoides|GWHGBFXR037540.1	Triticum_turgidum|TRITD_2Av1G288660, Triticum_turgidum|TRITD_2Bv1G257420
OG0000005	Aegilops_speltoides|GWHGBFXR030539.1	Triticum_turgidum|TRITD_7Av1G010030, Triticum_turgidum|TRITD_4Av1G253500
OG0000005	Aegilops_speltoides|GWHGBFXR023948.1	Triticum_turgidum|TRITD_5Bv1G199550, Triticum_turgidum|TRITD_5Av1G203830
OG0000005	Aegilops_speltoides|GWHGBFXR030705.1	Triticum_turgidum|TRITD_4Av1G247980, Triticum_turgidum|TRITD_7Av1G014310, Triticum_turgidum|TRITD_4Av1G248220
OG0000006	Aegilops_speltoides|GWHGBFXR019037.1	Triticum_turgidum|TRITD_5Bv1G101300
OG0000006	Aegilops_speltoides|GWHGBFXR028578.1, Aegilops_speltoides|GWHGBFXR036486.1	Triticum_turgidum|TRITD_3Bv1G050570, Triticum_turgidum|TRITD_2Bv1G227900
OG0000006	Aegilops_speltoides|GWHGBFXR032861.1, Aegilops_speltoides|GWHGBFXR020941.1, Aegilops_speltoides|GWHGBFXR022536.1, Aegilops_speltoides|GWHGBFXR012638.1, Aegilops_speltoides|GWHGBFXR032570.1	Triticum_turgidum|TRITD_3Bv1G103450
OG0000006	Aegilops_speltoides|GWHGBFXR032875.1	Triticum_turgidum|TRITD_7Bv1G072890
OG0000006	Aegilops_speltoides|GWHGBFXR012639.1	Triticum_turgidum|TRITD_7Bv1G013180
OG0000007	Aegilops_speltoides|GWHGBFXR010578.1	Triticum_turgidum|TRITD_3Av1G000970
