Orthogroup	Triticum_aestivum	Hordeum_vulgare
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123407840
OG0000000	Triticum_aestivum|TraesCS1A03G0596000	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1A03G0669000	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1A03G0693100	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1A03G0878800	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1A03G0879600	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1A03G0882500	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1B03G0694400	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1B03G0694700	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1B03G1024400	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1B03G1026700	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1B03G1030300	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123410467
OG0000000	Triticum_aestivum|TraesCS1A03G0596000	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1A03G0669000	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1A03G0693100	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1A03G0878800	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1A03G0879600	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1A03G0882500	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1B03G0694400	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1B03G0694700	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1B03G1024400	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1B03G1026700	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1B03G1030300	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123410874
OG0000000	Triticum_aestivum|TraesCS1A03G0596000	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1A03G0669000	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1A03G0693100	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1A03G0878800	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1A03G0879600	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1A03G0882500	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1B03G0694400	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1B03G0694700	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1B03G1024400	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1B03G1026700	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1B03G1030300	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123407026
OG0000000	Triticum_aestivum|TraesCS1A03G0596000	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1A03G0669000	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1A03G0693100	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1A03G0878800	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1A03G0879600	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1A03G0882500	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1B03G0694400	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1B03G0694700	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1B03G1024400	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1B03G1026700	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1B03G1030300	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123407571
OG0000000	Triticum_aestivum|TraesCS1A03G0596000	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1A03G0669000	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1A03G0693100	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1A03G0878800	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1A03G0879600	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1A03G0882500	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1B03G0694400	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1B03G0694700	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1B03G1024400	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1B03G1026700	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1B03G1030300	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123411529
OG0000000	Triticum_aestivum|TraesCS1A03G0596000	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1A03G0669000	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1A03G0693100	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1A03G0878800	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1A03G0879600	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1A03G0882500	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1B03G0694400	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1B03G0694700	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1B03G1024400	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1B03G1026700	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1B03G1030300	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123411359
OG0000000	Triticum_aestivum|TraesCS1A03G0596000	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1A03G0669000	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1A03G0693100	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1A03G0878800	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1A03G0879600	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1A03G0882500	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1B03G0694400	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1B03G0694700	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1B03G1024400	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1B03G1026700	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1B03G1030300	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123407579
OG0000000	Triticum_aestivum|TraesCS1A03G0596000	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1A03G0669000	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1A03G0693100	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1A03G0878800	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1A03G0879600	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1A03G0882500	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1B03G0694400	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1B03G0694700	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1B03G1024400	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1B03G1026700	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1B03G1030300	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1B03G1030800	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1B03G1031100	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1D03G0571100	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1D03G0571300	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Hordeum_vulgare|LOC123413522
OG0000000	Triticum_aestivum|TraesCS7A03G0284700	Hordeum_vulgare|LOC123407027
OG0000000	Triticum_aestivum|TraesCS7B03G0045300	Hordeum_vulgare|LOC123407027
OG0000000	Triticum_aestivum|TraesCS7B03G0046700	Hordeum_vulgare|LOC123407027
OG0000000	Triticum_aestivum|TraesCS7D03G0264900	Hordeum_vulgare|LOC123407027
OG0000000	Triticum_aestivum|TraesCS7A03G0284700	Hordeum_vulgare|LOC123407601
OG0000000	Triticum_aestivum|TraesCS7B03G0045300	Hordeum_vulgare|LOC123407601
OG0000000	Triticum_aestivum|TraesCS7B03G0046700	Hordeum_vulgare|LOC123407601
OG0000000	Triticum_aestivum|TraesCS7D03G0264900	Hordeum_vulgare|LOC123407601
OG0000000	Triticum_aestivum|TraesCS6A03G0085000	Hordeum_vulgare|LOC123406049
OG0000000	Triticum_aestivum|TraesCS6A03G0085100	Hordeum_vulgare|LOC123406049
OG0000000	Triticum_aestivum|TraesCS6B03G0124100	Hordeum_vulgare|LOC123406049
OG0000000	Triticum_aestivum|TraesCS6B03G0124200	Hordeum_vulgare|LOC123406049
OG0000000	Triticum_aestivum|TraesCS6D03G0089600	Hordeum_vulgare|LOC123406049
OG0000000	Triticum_aestivum|TraesCS2A03G0788600	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS2B03G0876800	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS4A03G1043800	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS4A03G1044300	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS4A03G1048500	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7A03G0152700	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7A03G0372800	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7A03G1073100	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7B03G0170000	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7B03G0170200	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7B03G0916600	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7D03G0139200	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7D03G0139900	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7D03G0356400	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7D03G0357000	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS7D03G1023200	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCSU03G0090200	Hordeum_vulgare|LOC123426873
OG0000000	Triticum_aestivum|TraesCS2A03G0788600	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS2B03G0876800	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS4A03G1043800	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS4A03G1044300	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS4A03G1048500	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7A03G0152700	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7A03G0372800	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7A03G1073100	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7B03G0170000	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7B03G0170200	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7B03G0916600	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7D03G0139200	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7D03G0139900	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7D03G0356400	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7D03G0357000	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS7D03G1023200	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCSU03G0090200	Hordeum_vulgare|LOC123426872
OG0000000	Triticum_aestivum|TraesCS2A03G0788600	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS2B03G0876800	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS4A03G1043800	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS4A03G1044300	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS4A03G1048500	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7A03G0152700	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7A03G0372800	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7A03G1073100	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7B03G0170000	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7B03G0170200	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7B03G0916600	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7D03G0139200	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7D03G0139900	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7D03G0356400	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7D03G0357000	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS7D03G1023200	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCSU03G0090200	Hordeum_vulgare|LOC123413076
OG0000000	Triticum_aestivum|TraesCS2A03G0788600	Hordeum_vulgare|LOC123413075
OG0000000	Triticum_aestivum|TraesCS2B03G0876800	Hordeum_vulgare|LOC123413075
OG0000000	Triticum_aestivum|TraesCS4A03G1043800	Hordeum_vulgare|LOC123413075
