Orthogroup	Triticum_aestivum	Triticum_urartu
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS1D03G0632100	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS1D03G0659100	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS1D03G0852600	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS1D03G0853100	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS1D03G0856000	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS1D03G0856400	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS2A03G0915900	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS2B03G0821800	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS2D03G0687300	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125519860
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125524799
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125526880
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125538216
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125539100
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125544536
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125545370
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125552425
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125552709
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125552708
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125515888
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125513706
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125515824
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125514131
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125523414
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125520851
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125520767
OG0000000	Triticum_aestivum|TraesCS3A03G0316900	Triticum_urartu|LOC125520808
OG0000000	Triticum_aestivum|TraesCS7A03G0284700	Triticum_urartu|LOC125520496
OG0000000	Triticum_aestivum|TraesCS7B03G0045300	Triticum_urartu|LOC125520496
OG0000000	Triticum_aestivum|TraesCS7B03G0046700	Triticum_urartu|LOC125520496
OG0000000	Triticum_aestivum|TraesCS7D03G0264900	Triticum_urartu|LOC125520496
OG0000000	Triticum_aestivum|TraesCS6A03G0085000	Triticum_urartu|LOC125529203
OG0000000	Triticum_aestivum|TraesCS6A03G0085100	Triticum_urartu|LOC125529203
OG0000000	Triticum_aestivum|TraesCS6B03G0124100	Triticum_urartu|LOC125529203
OG0000000	Triticum_aestivum|TraesCS6B03G0124200	Triticum_urartu|LOC125529203
OG0000000	Triticum_aestivum|TraesCS6D03G0089600	Triticum_urartu|LOC125529203
OG0000000	Triticum_aestivum|TraesCS2A03G0788600	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS2A03G0788600	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS2A03G0788600	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS2A03G0788600	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS2B03G0876800	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS2B03G0876800	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS2B03G0876800	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS2B03G0876800	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS4A03G1043800	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS4A03G1043800	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS4A03G1043800	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS4A03G1043800	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS4A03G1044300	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS4A03G1044300	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS4A03G1044300	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS4A03G1044300	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS4A03G1048500	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS4A03G1048500	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS4A03G1048500	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS4A03G1048500	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7A03G0152700	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7A03G0152700	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7A03G0152700	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7A03G0152700	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7A03G0372800	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7A03G0372800	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7A03G0372800	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7A03G0372800	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7A03G1073100	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7A03G1073100	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7A03G1073100	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7A03G1073100	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7B03G0170000	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7B03G0170000	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7B03G0170000	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7B03G0170000	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7B03G0170200	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7B03G0170200	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7B03G0170200	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7B03G0170200	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7B03G0916600	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7B03G0916600	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7B03G0916600	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7B03G0916600	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7D03G0139200	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7D03G0139200	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7D03G0139200	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7D03G0139200	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7D03G0139900	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7D03G0139900	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7D03G0139900	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7D03G0139900	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7D03G0356400	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7D03G0356400	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7D03G0356400	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7D03G0356400	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7D03G0357000	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7D03G0357000	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7D03G0357000	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7D03G0357000	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCS7D03G1023200	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCS7D03G1023200	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCS7D03G1023200	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCS7D03G1023200	Triticum_urartu|LOC125528042
OG0000000	Triticum_aestivum|TraesCSU03G0090200	Triticum_urartu|LOC125525051
OG0000000	Triticum_aestivum|TraesCSU03G0090200	Triticum_urartu|LOC125523488
OG0000000	Triticum_aestivum|TraesCSU03G0090200	Triticum_urartu|LOC125521004
OG0000000	Triticum_aestivum|TraesCSU03G0090200	Triticum_urartu|LOC125528042
OG0000001	Triticum_aestivum|TraesCS5B03G1166300	Triticum_urartu|LOC125534233
OG0000002	Triticum_aestivum|TraesCS2A03G0460400	Triticum_urartu|LOC125522634, Triticum_urartu|LOC125516994
OG0000002	Triticum_aestivum|TraesCS1D03G0844500	Triticum_urartu|LOC125516899, Triticum_urartu|LOC125538510, Triticum_urartu|LOC125519066, Triticum_urartu|LOC125546516, Triticum_urartu|LOC125519280, Triticum_urartu|LOC125547267, Triticum_urartu|LOC125535756, Triticum_urartu|LOC125535754, Triticum_urartu|LOC125529421
OG0000002	Triticum_aestivum|TraesCS1B03G0539500	Triticum_urartu|LOC125546567, Triticum_urartu|LOC125554774, Triticum_urartu|LOC125547220, Triticum_urartu|LOC125547909, Triticum_urartu|LOC125516726, Triticum_urartu|LOC125546544, Triticum_urartu|LOC125519442, Triticum_urartu|LOC125517046
OG0000003	Triticum_aestivum|TraesCS1A03G1077000	Triticum_urartu|LOC125553288, Triticum_urartu|LOC125549342, Triticum_urartu|LOC125532729
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125506660
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125512401
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125521176
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125521182
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125521199
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125521345
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125521338
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125537869
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125539161
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125539253
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125534123
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125548774
OG0000004	Triticum_aestivum|TraesCS1A03G0194200	Triticum_urartu|LOC125552334
