Orthogroup	Triticum_turgidum	Triticum_urartu
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125521345
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125521338
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125537869
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125539161
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125539253
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125534123
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125548774
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125552334
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125556106
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125510060
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125510330
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125510331
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125510335
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125510363
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125506402
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125516045
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125515869
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Triticum_urartu|LOC125516061
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Triticum_urartu|LOC125506660
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Triticum_urartu|LOC125512401
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Triticum_urartu|LOC125521176
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Triticum_urartu|LOC125521182
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Triticum_urartu|LOC125521199
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Triticum_urartu|LOC125521345
