Orthogroup	Triticum_turgidum	Hordeum_vulgare
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123437379
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123443616
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123444966
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123445290
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123445279
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123448271
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123451147
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123427417
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123430699
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123427637
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123427905
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123443023
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Hordeum_vulgare|LOC123444961
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Hordeum_vulgare|LOC123445002
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Hordeum_vulgare|LOC123445002
