Orthogroup	Triticum_turgidum	Aegilops_tauschii
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109786920
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109762336
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109761931
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109765747
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109750034
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109769628
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109758348
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109750406
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109739295
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109786056
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109776720
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_3Bv1G063340	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_3Bv1G195740	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_4Av1G033330	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_5Av1G173160	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_5Av1G190180	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_5Bv1G182360	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_6Av1G013040	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_6Av1G014150	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_6Av1G014670	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_6Av1G014700	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_6Av1G019330	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_6Bv1G019540	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_6Bv1G019690	Aegilops_tauschii|LOC109751394
OG0000004	Triticum_turgidum|TRITD_1Av1G131750	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_1Av1G180350	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_1Av1G204420	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_1Av1G205310	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_1Bv1G128650	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_1Bv1G167400	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_1Bv1G196800	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_1Bv1G196830	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_1Bv1G197020	Aegilops_tauschii|LOC109731672
OG0000004	Triticum_turgidum|TRITD_3Av1G213240	Aegilops_tauschii|LOC109731672
