Orthogroup	Aegilops_tauschii	Triticum_turgidum
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109758348	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109750406	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109739295	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109786056	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109776720	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_3Av1G213240
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_3Bv1G063340
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_3Bv1G195740
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_4Av1G033330
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_5Av1G173160
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_5Av1G190180
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_5Bv1G182360
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_6Av1G013040
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_6Av1G014150
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_6Av1G014670
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_6Av1G014700
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_6Av1G019330
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_6Bv1G019540
OG0000004	Aegilops_tauschii|LOC109751394	Triticum_turgidum|TRITD_6Bv1G019690
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Av1G131750
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Av1G180350
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Av1G204420
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Av1G205310
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Bv1G128650
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Bv1G167400
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Bv1G196800
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Bv1G196830
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_1Bv1G197020
OG0000004	Aegilops_tauschii|LOC109731672	Triticum_turgidum|TRITD_3Av1G213240
