Orthogroup	Aegilops_tauschii	Triticum_aestivum
OG0000000	Aegilops_tauschii|LOC109760481	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109760481	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109760481	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109760481	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109744817	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109769263	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109767055	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109761752	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109761751	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109761753	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109752985	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1B03G1030800
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1B03G1031100
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1D03G0571100
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1D03G0571300
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1D03G0632100
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1D03G0659100
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1D03G0852600
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1D03G0853100
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1D03G0856000
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS1D03G0856400
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS2A03G0915900
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS2B03G0821800
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS2D03G0687300
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_aestivum|TraesCS3A03G0316900
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1A03G0596000
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1A03G0669000
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1A03G0693100
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1A03G0878800
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1A03G0879600
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1A03G0882500
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1B03G0694400
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1B03G0694700
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1B03G1024400
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1B03G1026700
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1B03G1030300
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_aestivum|TraesCS1B03G1030800
