Orthogroup	Aegilops_tauschii	Hordeum_vulgare
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123407840
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123410467
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123410874
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123407026
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123407571
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123411529
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123411359
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123407579
OG0000000	Aegilops_tauschii|LOC109761751	Hordeum_vulgare|LOC123413522
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123440459
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123440480
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123426702
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123427282
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123444127
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123449322
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123449497
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123401492
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123402877
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123407880
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123407879
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123407840
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123410467
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123410874
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123407026
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123407571
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123411529
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123411359
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123407579
OG0000000	Aegilops_tauschii|LOC109761753	Hordeum_vulgare|LOC123413522
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123440459
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123440480
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123426702
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123427282
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123444127
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123449322
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123449497
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123401492
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123402877
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123407880
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123407879
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123407840
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123410467
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123410874
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123407026
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123407571
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123411529
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123411359
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123407579
OG0000000	Aegilops_tauschii|LOC109752985	Hordeum_vulgare|LOC123413522
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123440459
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123440480
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123426702
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123427282
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123444127
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123449322
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123449497
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123401492
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123402877
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123407880
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123407879
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123407840
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123410467
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123410874
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123407026
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123407571
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123411529
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123411359
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123407579
OG0000000	Aegilops_tauschii|LOC109754409	Hordeum_vulgare|LOC123413522
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123440459
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123440480
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123426702
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123427282
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123444127
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123449322
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123449497
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123401492
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123402877
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123407880
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123407879
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123407840
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123410467
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123410874
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123407026
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123407571
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123411529
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123411359
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123407579
OG0000000	Aegilops_tauschii|LOC109754407	Hordeum_vulgare|LOC123413522
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123440459
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123440480
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123426702
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123427282
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123444127
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123449322
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123449497
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123401492
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123402877
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123407880
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123407879
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123407840
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123410467
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123410874
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123407026
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123407571
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123411529
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123411359
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123407579
OG0000000	Aegilops_tauschii|LOC109754411	Hordeum_vulgare|LOC123413522
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123440459
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123440480
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123426702
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123427282
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123444127
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123449322
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123449497
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123401492
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123402877
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123407880
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123407879
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123407840
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123410467
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123410874
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123407026
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123407571
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123411529
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123411359
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123407579
OG0000000	Aegilops_tauschii|LOC109769678	Hordeum_vulgare|LOC123413522
OG0000000	Aegilops_tauschii|LOC109780960	Hordeum_vulgare|LOC123407027
OG0000000	Aegilops_tauschii|LOC109780960	Hordeum_vulgare|LOC123407601
OG0000000	Aegilops_tauschii|LOC109762568	Hordeum_vulgare|LOC123406049
OG0000000	Aegilops_tauschii|LOC109760140	Hordeum_vulgare|LOC123426873
OG0000000	Aegilops_tauschii|LOC109760140	Hordeum_vulgare|LOC123426872
OG0000000	Aegilops_tauschii|LOC109760140	Hordeum_vulgare|LOC123413076
OG0000000	Aegilops_tauschii|LOC109760140	Hordeum_vulgare|LOC123413075
OG0000000	Aegilops_tauschii|LOC109760140	Hordeum_vulgare|LOC123409950
OG0000000	Aegilops_tauschii|LOC109760140	Hordeum_vulgare|LOC123410250
OG0000000	Aegilops_tauschii|LOC109744300	Hordeum_vulgare|LOC123426873
OG0000000	Aegilops_tauschii|LOC109744300	Hordeum_vulgare|LOC123426872
OG0000000	Aegilops_tauschii|LOC109744300	Hordeum_vulgare|LOC123413076
OG0000000	Aegilops_tauschii|LOC109744300	Hordeum_vulgare|LOC123413075
OG0000000	Aegilops_tauschii|LOC109744300	Hordeum_vulgare|LOC123409950
OG0000000	Aegilops_tauschii|LOC109744300	Hordeum_vulgare|LOC123410250
OG0000000	Aegilops_tauschii|LOC109743405	Hordeum_vulgare|LOC123426873
OG0000000	Aegilops_tauschii|LOC109743405	Hordeum_vulgare|LOC123426872
OG0000000	Aegilops_tauschii|LOC109743405	Hordeum_vulgare|LOC123413076
OG0000000	Aegilops_tauschii|LOC109743405	Hordeum_vulgare|LOC123413075
OG0000000	Aegilops_tauschii|LOC109743405	Hordeum_vulgare|LOC123409950
OG0000000	Aegilops_tauschii|LOC109743405	Hordeum_vulgare|LOC123410250
OG0000000	Aegilops_tauschii|LOC109772511	Hordeum_vulgare|LOC123426873
OG0000000	Aegilops_tauschii|LOC109772511	Hordeum_vulgare|LOC123426872
OG0000000	Aegilops_tauschii|LOC109772511	Hordeum_vulgare|LOC123413076
OG0000000	Aegilops_tauschii|LOC109772511	Hordeum_vulgare|LOC123413075
OG0000000	Aegilops_tauschii|LOC109772511	Hordeum_vulgare|LOC123409950
OG0000000	Aegilops_tauschii|LOC109772511	Hordeum_vulgare|LOC123410250
OG0000000	Aegilops_tauschii|LOC109755249	Hordeum_vulgare|LOC123426873
OG0000000	Aegilops_tauschii|LOC109755249	Hordeum_vulgare|LOC123426872
OG0000000	Aegilops_tauschii|LOC109755249	Hordeum_vulgare|LOC123413076
OG0000000	Aegilops_tauschii|LOC109755249	Hordeum_vulgare|LOC123413075
OG0000000	Aegilops_tauschii|LOC109755249	Hordeum_vulgare|LOC123409950
OG0000000	Aegilops_tauschii|LOC109755249	Hordeum_vulgare|LOC123410250
OG0000000	Aegilops_tauschii|LOC109773502	Hordeum_vulgare|LOC123426873
OG0000000	Aegilops_tauschii|LOC109773502	Hordeum_vulgare|LOC123426872
OG0000000	Aegilops_tauschii|LOC109773502	Hordeum_vulgare|LOC123413076
OG0000000	Aegilops_tauschii|LOC109773502	Hordeum_vulgare|LOC123413075
OG0000000	Aegilops_tauschii|LOC109773502	Hordeum_vulgare|LOC123409950
OG0000000	Aegilops_tauschii|LOC109773502	Hordeum_vulgare|LOC123410250
OG0000001	Aegilops_tauschii|LOC109748953, Aegilops_tauschii|LOC109731426	Hordeum_vulgare|LOC123408261
OG0000001	Aegilops_tauschii|LOC109768121, Aegilops_tauschii|LOC109782051, Aegilops_tauschii|LOC120976086, Aegilops_tauschii|LOC120969077, Aegilops_tauschii|LOC120975983, Aegilops_tauschii|LOC109732976, Aegilops_tauschii|LOC109755288, Aegilops_tauschii|LOC109765286, Aegilops_tauschii|LOC109763836, Aegilops_tauschii|LOC109732928, Aegilops_tauschii|LOC120963516, Aegilops_tauschii|LOC120969161, Aegilops_tauschii|LOC109755321, Aegilops_tauschii|LOC109786036, Aegilops_tauschii|LOC109764570, Aegilops_tauschii|LOC109740171, Aegilops_tauschii|LOC109775134, Aegilops_tauschii|LOC109784274, Aegilops_tauschii|LOC109759400, Aegilops_tauschii|LOC109732473, Aegilops_tauschii|LOC109778160	Hordeum_vulgare|LOC123395773
OG0000001	Aegilops_tauschii|LOC109784022	Hordeum_vulgare|LOC123428032
OG0000001	Aegilops_tauschii|LOC109766990, Aegilops_tauschii|LOC109771528, Aegilops_tauschii|LOC120976134, Aegilops_tauschii|LOC109781100, Aegilops_tauschii|LOC109766629, Aegilops_tauschii|LOC120961920	Hordeum_vulgare|LOC123425701, Hordeum_vulgare|LOC123412209, Hordeum_vulgare|LOC123446953, Hordeum_vulgare|LOC123425179, Hordeum_vulgare|LOC123450710, Hordeum_vulgare|LOC123446831, Hordeum_vulgare|LOC123439494, Hordeum_vulgare|LOC123396045, Hordeum_vulgare|LOC123447091
OG0000001	Aegilops_tauschii|LOC109741899	Hordeum_vulgare|LOC123411765
OG0000002	Aegilops_tauschii|LOC120969306, Aegilops_tauschii|LOC109757437, Aegilops_tauschii|LOC120975368, Aegilops_tauschii|LOC109733103, Aegilops_tauschii|LOC120968407, Aegilops_tauschii|LOC120975621, Aegilops_tauschii|LOC120974664, Aegilops_tauschii|LOC120974471, Aegilops_tauschii|LOC120968607, Aegilops_tauschii|LOC120966914, Aegilops_tauschii|LOC120966915, Aegilops_tauschii|LOC109731443, Aegilops_tauschii|LOC120968938, Aegilops_tauschii|LOC120964306, Aegilops_tauschii|LOC120973750, Aegilops_tauschii|LOC109745429, Aegilops_tauschii|LOC120974005, Aegilops_tauschii|LOC109739129	Hordeum_vulgare|LOC123408730, Hordeum_vulgare|LOC123439263, Hordeum_vulgare|LOC123430650, Hordeum_vulgare|LOC123446610, Hordeum_vulgare|LOC123397037, Hordeum_vulgare|LOC123404695, Hordeum_vulgare|LOC123397969, Hordeum_vulgare|LOC123430082, Hordeum_vulgare|LOC123439815, Hordeum_vulgare|LOC123439652
OG0000003	Aegilops_tauschii|LOC109743385	Hordeum_vulgare|LOC123411936
OG0000003	Aegilops_tauschii|LOC109786218	Hordeum_vulgare|LOC123411866
OG0000003	Aegilops_tauschii|LOC120972650, Aegilops_tauschii|LOC109780145	Hordeum_vulgare|LOC123426713
OG0000003	Aegilops_tauschii|LOC109760113, Aegilops_tauschii|LOC109751715, Aegilops_tauschii|LOC109770007, Aegilops_tauschii|LOC109787123, Aegilops_tauschii|LOC120972855, Aegilops_tauschii|LOC120968664, Aegilops_tauschii|LOC120969118, Aegilops_tauschii|LOC109757343, Aegilops_tauschii|LOC109757034, Aegilops_tauschii|LOC120970298, Aegilops_tauschii|LOC109757033, Aegilops_tauschii|LOC120969192, Aegilops_tauschii|LOC120972856, Aegilops_tauschii|LOC120970703, Aegilops_tauschii|LOC109769977, Aegilops_tauschii|LOC120970746, Aegilops_tauschii|LOC109733059, Aegilops_tauschii|LOC109743262	Hordeum_vulgare|LOC123394940
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_tauschii|LOC109786920	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_tauschii|LOC109762336	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_tauschii|LOC109761931	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123437379
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123443616
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123444966
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123445290
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123445279
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123448271
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123451147
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123427417
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123430699
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123427637
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123427905
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123443023
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123444961
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123445002
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123448084
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123449163
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123447412
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123399921
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123451842
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123451840
OG0000004	Aegilops_tauschii|LOC109765747	Hordeum_vulgare|LOC123451847
OG0000004	Aegilops_tauschii|LOC109750034	Hordeum_vulgare|LOC123424203
OG0000004	Aegilops_tauschii|LOC109750034	Hordeum_vulgare|LOC123437379
