Orthogroup	Aegilops_tauschii	Triticum_urartu
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125545370
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125552425
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125552709
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125552708
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125515888
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125513706
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125515824
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125514131
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125523414
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125520851
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125520767
OG0000000	Aegilops_tauschii|LOC109754409	Triticum_urartu|LOC125520808
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125519860
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125524799
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125526880
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125538216
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125539100
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125544536
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125545370
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125552425
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125552709
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125552708
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125515888
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125513706
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125515824
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125514131
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125523414
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125520851
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125520767
OG0000000	Aegilops_tauschii|LOC109754407	Triticum_urartu|LOC125520808
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125519860
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125524799
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125526880
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125538216
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125539100
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125544536
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125545370
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125552425
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125552709
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125552708
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125515888
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125513706
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125515824
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125514131
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125523414
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125520851
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125520767
OG0000000	Aegilops_tauschii|LOC109754411	Triticum_urartu|LOC125520808
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125519860
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125524799
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125526880
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125538216
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125539100
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125544536
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125545370
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125552425
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125552709
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125552708
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125515888
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125513706
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125515824
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125514131
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125523414
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125520851
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125520767
OG0000000	Aegilops_tauschii|LOC109769678	Triticum_urartu|LOC125520808
OG0000000	Aegilops_tauschii|LOC109780960	Triticum_urartu|LOC125520496
OG0000000	Aegilops_tauschii|LOC109762568	Triticum_urartu|LOC125529203
OG0000000	Aegilops_tauschii|LOC109760140	Triticum_urartu|LOC125525051
OG0000000	Aegilops_tauschii|LOC109760140	Triticum_urartu|LOC125523488
OG0000000	Aegilops_tauschii|LOC109760140	Triticum_urartu|LOC125521004
OG0000000	Aegilops_tauschii|LOC109760140	Triticum_urartu|LOC125528042
OG0000000	Aegilops_tauschii|LOC109744300	Triticum_urartu|LOC125525051
OG0000000	Aegilops_tauschii|LOC109744300	Triticum_urartu|LOC125523488
OG0000000	Aegilops_tauschii|LOC109744300	Triticum_urartu|LOC125521004
OG0000000	Aegilops_tauschii|LOC109744300	Triticum_urartu|LOC125528042
OG0000000	Aegilops_tauschii|LOC109743405	Triticum_urartu|LOC125525051
OG0000000	Aegilops_tauschii|LOC109743405	Triticum_urartu|LOC125523488
OG0000000	Aegilops_tauschii|LOC109743405	Triticum_urartu|LOC125521004
OG0000000	Aegilops_tauschii|LOC109743405	Triticum_urartu|LOC125528042
OG0000000	Aegilops_tauschii|LOC109772511	Triticum_urartu|LOC125525051
OG0000000	Aegilops_tauschii|LOC109772511	Triticum_urartu|LOC125523488
OG0000000	Aegilops_tauschii|LOC109772511	Triticum_urartu|LOC125521004
OG0000000	Aegilops_tauschii|LOC109772511	Triticum_urartu|LOC125528042
OG0000000	Aegilops_tauschii|LOC109755249	Triticum_urartu|LOC125525051
OG0000000	Aegilops_tauschii|LOC109755249	Triticum_urartu|LOC125523488
OG0000000	Aegilops_tauschii|LOC109755249	Triticum_urartu|LOC125521004
OG0000000	Aegilops_tauschii|LOC109755249	Triticum_urartu|LOC125528042
OG0000000	Aegilops_tauschii|LOC109773502	Triticum_urartu|LOC125525051
OG0000000	Aegilops_tauschii|LOC109773502	Triticum_urartu|LOC125523488
OG0000000	Aegilops_tauschii|LOC109773502	Triticum_urartu|LOC125521004
OG0000000	Aegilops_tauschii|LOC109773502	Triticum_urartu|LOC125528042
OG0000001	Aegilops_tauschii|LOC109741111, Aegilops_tauschii|LOC109747054, Aegilops_tauschii|LOC109755394	Triticum_urartu|LOC125523814, Triticum_urartu|LOC125523578
OG0000001	Aegilops_tauschii|LOC120964836, Aegilops_tauschii|LOC109751594, Aegilops_tauschii|LOC109762355	Triticum_urartu|LOC125552684
OG0000001	Aegilops_tauschii|LOC109770002, Aegilops_tauschii|LOC120976910	Triticum_urartu|LOC125510818
OG0000001	Aegilops_tauschii|LOC109737253	Triticum_urartu|LOC125521676
OG0000001	Aegilops_tauschii|LOC120975026	Triticum_urartu|LOC125534233
OG0000001	Aegilops_tauschii|LOC120967425	Triticum_urartu|LOC125510642, Triticum_urartu|LOC125548230
OG0000001	Aegilops_tauschii|LOC109748953, Aegilops_tauschii|LOC109731426	Triticum_urartu|LOC125524373
OG0000001	Aegilops_tauschii|LOC109768121, Aegilops_tauschii|LOC109782051, Aegilops_tauschii|LOC120976086, Aegilops_tauschii|LOC120969077, Aegilops_tauschii|LOC120975983	Triticum_urartu|LOC125535640
OG0000001	Aegilops_tauschii|LOC109732976, Aegilops_tauschii|LOC109755288	Triticum_urartu|LOC125532308
OG0000001	Aegilops_tauschii|LOC109764570, Aegilops_tauschii|LOC109740171, Aegilops_tauschii|LOC109775134, Aegilops_tauschii|LOC109784274	Triticum_urartu|LOC125539774
OG0000001	Aegilops_tauschii|LOC109749440	Triticum_urartu|LOC125521050
OG0000001	Aegilops_tauschii|LOC109784022	Triticum_urartu|LOC125543682, Triticum_urartu|LOC125546789
OG0000001	Aegilops_tauschii|LOC109778595	Triticum_urartu|LOC125524744, Triticum_urartu|LOC125510421
OG0000001	Aegilops_tauschii|LOC109766990	Triticum_urartu|LOC125554783
OG0000001	Aegilops_tauschii|LOC109771528	Triticum_urartu|LOC125513442, Triticum_urartu|LOC125515756
OG0000001	Aegilops_tauschii|LOC109766629	Triticum_urartu|LOC125548498
OG0000001	Aegilops_tauschii|LOC120961920	Triticum_urartu|LOC125554538
OG0000002	Aegilops_tauschii|LOC120963574	Triticum_urartu|LOC125533141, Triticum_urartu|LOC125518500, Triticum_urartu|LOC125534604, Triticum_urartu|LOC125522634, Triticum_urartu|LOC125516994, Triticum_urartu|LOC125516899, Triticum_urartu|LOC125538510, Triticum_urartu|LOC125519066, Triticum_urartu|LOC125546516, Triticum_urartu|LOC125519280, Triticum_urartu|LOC125547267, Triticum_urartu|LOC125535756, Triticum_urartu|LOC125535754, Triticum_urartu|LOC125529421, Triticum_urartu|LOC125516627, Triticum_urartu|LOC125516624, Triticum_urartu|LOC125533142
OG0000002	Aegilops_tauschii|LOC109741701	Triticum_urartu|LOC125546870, Triticum_urartu|LOC125516625, Triticum_urartu|LOC125516628, Triticum_urartu|LOC125546645, Triticum_urartu|LOC125548188, Triticum_urartu|LOC125536768, Triticum_urartu|LOC125529423, Triticum_urartu|LOC125536774, Triticum_urartu|LOC125529635, Triticum_urartu|LOC125533226, Triticum_urartu|LOC125554552
OG0000002	Aegilops_tauschii|LOC109776548, Aegilops_tauschii|LOC109758927, Aegilops_tauschii|LOC109733784, Aegilops_tauschii|LOC120961928, Aegilops_tauschii|LOC109786956, Aegilops_tauschii|LOC120967081, Aegilops_tauschii|LOC120963572, Aegilops_tauschii|LOC109732904, Aegilops_tauschii|LOC120976102	Triticum_urartu|LOC125524688
OG0000002	Aegilops_tauschii|LOC109770419, Aegilops_tauschii|LOC109763731, Aegilops_tauschii|LOC120975949	Triticum_urartu|LOC125531589, Triticum_urartu|LOC125519566
OG0000003	Aegilops_tauschii|LOC109774402, Aegilops_tauschii|LOC120964576, Aegilops_tauschii|LOC109743385	Triticum_urartu|LOC125543766
OG0000003	Aegilops_tauschii|LOC109786218	Triticum_urartu|LOC125530835, Triticum_urartu|LOC125536874, Triticum_urartu|LOC125552129
OG0000003	Aegilops_tauschii|LOC109765416	Triticum_urartu|LOC125524272, Triticum_urartu|LOC125524277, Triticum_urartu|LOC125552478, Triticum_urartu|LOC125507268, Triticum_urartu|LOC125556244
OG0000003	Aegilops_tauschii|LOC120973778	Triticum_urartu|LOC125527516
OG0000003	Aegilops_tauschii|LOC120975710	Triticum_urartu|LOC125545433, Triticum_urartu|LOC125518281
OG0000003	Aegilops_tauschii|LOC120970746	Triticum_urartu|LOC125520607, Triticum_urartu|LOC125520782
OG0000003	Aegilops_tauschii|LOC109733059	Triticum_urartu|LOC125507817
OG0000003	Aegilops_tauschii|LOC109774128, Aegilops_tauschii|LOC109787116	Triticum_urartu|LOC125553288, Triticum_urartu|LOC125549342, Triticum_urartu|LOC125532729
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125506660
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125512401
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125521176
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125521182
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125521199
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125521345
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125521338
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125537869
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125539161
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125539253
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125534123
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125548774
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125552334
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125556106
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125510060
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125510330
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125510331
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125510335
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125510363
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125506402
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125516045
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125515869
OG0000004	Aegilops_tauschii|LOC109786920	Triticum_urartu|LOC125516061
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125506660
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125512401
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125521176
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125521182
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125521199
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125521345
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125521338
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125537869
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125539161
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125539253
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125534123
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125548774
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125552334
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125556106
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125510060
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125510330
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125510331
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125510335
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125510363
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125506402
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125516045
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125515869
OG0000004	Aegilops_tauschii|LOC109762336	Triticum_urartu|LOC125516061
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125506660
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125512401
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125521176
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125521182
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125521199
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125521345
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125521338
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125537869
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125539161
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125539253
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125534123
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125548774
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125552334
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125556106
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125510060
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125510330
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125510331
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125510335
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125510363
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125506402
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125516045
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125515869
OG0000004	Aegilops_tauschii|LOC109761931	Triticum_urartu|LOC125516061
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125506660
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125512401
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125521176
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125521182
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125521199
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125521345
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125521338
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125537869
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125539161
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125539253
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125534123
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125548774
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125552334
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125556106
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125510060
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125510330
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125510331
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125510335
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125510363
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125506402
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125516045
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125515869
OG0000004	Aegilops_tauschii|LOC109765747	Triticum_urartu|LOC125516061
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125506660
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125512401
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125521176
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125521182
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125521199
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125521345
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125521338
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125537869
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125539161
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125539253
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125534123
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125548774
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125552334
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125556106
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125510060
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125510330
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125510331
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125510335
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125510363
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125506402
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125516045
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125515869
OG0000004	Aegilops_tauschii|LOC109750034	Triticum_urartu|LOC125516061
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125506660
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125512401
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125521176
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125521182
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125521199
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125521345
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125521338
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125537869
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125539161
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125539253
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125534123
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125548774
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125552334
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125556106
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125510060
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125510330
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125510331
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125510335
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125510363
OG0000004	Aegilops_tauschii|LOC109769628	Triticum_urartu|LOC125506402
